Datetime,index,cash
2016-01-04 09:40:00+00:00,0.0,1000000.0
2016-01-04 09:45:00+00:00,0.0,1000000.0
2016-01-04 09:50:00+00:00,0.0,1000000.0
2016-01-04 09:55:00+00:00,0.0,1000000.0
2016-01-04 10:00:00+00:00,0.0,1000000.0
2016-01-04 10:05:00+00:00,0.0,1000000.0
2016-01-04 10:10:00+00:00,0.0,1000000.0
2016-01-04 10:15:00+00:00,0.0,1000000.0
2016-01-04 10:20:00+00:00,0.0,1000000.0
2016-01-04 10:25:00+00:00,0.0,1000000.0
2016-01-04 10:30:00+00:00,0.0,1000000.0
2016-01-04 10:35:00+00:00,0.0,1000000.0
2016-01-04 10:40:00+00:00,0.0,1000000.0
2016-01-04 10:45:00+00:00,0.0,1000000.0
2016-01-04 10:50:00+00:00,0.0,1000000.0
2016-01-04 10:55:00+00:00,0.0,1000000.0
2016-01-04 11:00:00+00:00,0.0,1000000.0
2016-01-04 11:05:00+00:00,0.0,1000000.0
2016-01-04 11:10:00+00:00,0.0,1000000.0
2016-01-04 11:15:00+00:00,0.0,1000000.0
2016-01-04 11:20:00+00:00,0.0,1000000.0
2016-01-04 11:25:00+00:00,0.0,1000000.0
2016-01-04 11:30:00+00:00,0.0,1000000.0
2016-01-04 13:05:00+00:00,0.0,1000000.0
2016-01-04 13:10:00+00:00,0.0,1000000.0
2016-01-04 13:15:00+00:00,0.0,1000000.0
2016-01-04 13:20:00+00:00,0.0,1000000.0
2016-01-04 13:25:00+00:00,0.0,1000000.0
2016-01-04 13:30:00+00:00,0.0,1000000.0
2016-01-04 13:35:00+00:00,0.0,1000000.0
2016-01-04 13:40:00+00:00,0.0,1000000.0
2016-01-04 13:45:00+00:00,0.0,1000000.0
2016-01-04 13:50:00+00:00,0.0,1000000.0
2016-01-04 13:55:00+00:00,0.0,1000000.0
2016-01-04 14:00:00+00:00,0.0,1000000.0
2016-01-04 14:05:00+00:00,0.0,1000000.0
2016-01-04 14:10:00+00:00,0.0,1000000.0
2016-01-04 14:15:00+00:00,0.0,1000000.0
2016-01-04 14:20:00+00:00,0.0,1000000.0
2016-01-04 14:25:00+00:00,0.0,1000000.0
2016-01-04 14:30:00+00:00,0.0,1000000.0
2016-01-04 14:35:00+00:00,0.0,1000000.0
2016-01-04 14:40:00+00:00,0.0,1000000.0
2016-01-04 14:45:00+00:00,0.0,1000000.0
2016-01-04 14:50:00+00:00,0.0,1000000.0
2016-01-04 14:55:00+00:00,0.0,1000000.0
2016-01-04 15:00:00+00:00,0.0,1000000.0
2016-01-05 09:35:00+00:00,0.0,1000000.0
2016-01-05 09:40:00+00:00,0.0,1000000.0
2016-01-05 09:45:00+00:00,0.0,1000000.0
2016-01-05 09:50:00+00:00,0.0,1000000.0
2016-01-05 09:55:00+00:00,0.0,1000000.0
2016-01-05 10:00:00+00:00,0.0,1000000.0
2016-01-05 10:05:00+00:00,0.0,1000000.0
2016-01-05 10:10:00+00:00,0.0,1000000.0
2016-01-05 10:15:00+00:00,0.0,1000000.0
2016-01-05 10:20:00+00:00,0.0,1000000.0
2016-01-05 10:25:00+00:00,0.0,1000000.0
2016-01-05 10:30:00+00:00,0.0,1000000.0
2016-01-05 10:35:00+00:00,0.0,1000000.0
2016-01-05 10:40:00+00:00,0.0,1000000.0
2016-01-05 10:45:00+00:00,0.0,1000000.0
2016-01-05 10:50:00+00:00,0.0,1000000.0
2016-01-05 10:55:00+00:00,0.0,1000000.0
2016-01-05 11:00:00+00:00,0.0,1000000.0
2016-01-05 11:05:00+00:00,0.0,1000000.0
2016-01-05 11:10:00+00:00,0.0,1000000.0
2016-01-05 11:15:00+00:00,0.0,1000000.0
2016-01-05 11:20:00+00:00,0.0,1000000.0
2016-01-05 11:25:00+00:00,0.0,1000000.0
2016-01-05 11:30:00+00:00,0.0,1000000.0
2016-01-05 13:05:00+00:00,0.0,1000000.0
2016-01-05 13:10:00+00:00,0.0,1000000.0
2016-01-05 13:15:00+00:00,103080.0,892936.2088
2016-01-05 13:20:00+00:00,102864.0,890776.2088
2016-01-05 13:25:00+00:00,102660.0,892774.90516
2016-01-05 13:30:00+00:00,101958.0,899794.90516
2016-01-05 13:35:00+00:00,101976.0,899614.90516
2016-01-05 13:40:00+00:00,102000.0,899374.90516
2016-01-05 13:45:00+00:00,102510.0,894274.90516
2016-01-05 13:50:00+00:00,102510.0,894274.90516
2016-01-05 13:55:00+00:00,101964.0,899734.90516
2016-01-05 14:00:00+00:00,102300.0,896374.90516
2016-01-05 14:05:00+00:00,102144.0,897934.90516
2016-01-05 14:10:00+00:00,101478.0,904594.9051600001
2016-01-05 14:15:00+00:00,100650.0,912874.9051600001
2016-01-05 14:20:00+00:00,101160.0,907774.9051600001
2016-01-05 14:25:00+00:00,101712.0,902254.9051600001
2016-01-05 14:30:00+00:00,102240.0,896974.9051600001
2016-01-05 14:35:00+00:00,102084.0,898534.9051600001
2016-01-05 14:40:00+00:00,102930.0,890074.9051600001
2016-01-05 14:45:00+00:00,102648.0,892894.9051600001
2016-01-05 14:50:00+00:00,102684.0,892534.90516
2016-01-05 14:55:00+00:00,102408.0,895294.9051600001
2016-01-05 15:00:00+00:00,102264.0,896734.90516
2016-01-06 09:35:00+00:00,103266.0,886714.9051600001
2016-01-06 09:40:00+00:00,103356.0,885814.9051600001
2016-01-06 09:45:00+00:00,103158.0,887794.9051600001
2016-01-06 09:50:00+00:00,103290.0,886474.9051600001
2016-01-06 09:55:00+00:00,103596.0,883414.9051600001
2016-01-06 10:00:00+00:00,103608.0,882347.2427199997
2016-01-06 10:05:00+00:00,103500.0,881267.2427199997
2016-01-06 10:10:00+00:00,103284.0,879107.2427199997
2016-01-06 10:15:00+00:00,103410.0,880367.2427199997
2016-01-06 10:20:00+00:00,103446.0,880727.2427199997
2016-01-06 10:25:00+00:00,103530.0,881567.2427199997
2016-01-06 10:30:00+00:00,103314.0,879407.2427199997
2016-01-06 10:35:00+00:00,103416.0,880427.2427199996
2016-01-06 10:40:00+00:00,102984.0,876107.2427199997
2016-01-06 10:45:00+00:00,102984.0,876107.2427199997
2016-01-06 10:50:00+00:00,103170.0,877967.2427199997
2016-01-06 10:55:00+00:00,102846.0,874727.2427199997
2016-01-06 11:00:00+00:00,102906.0,875327.2427199997
2016-01-06 11:05:00+00:00,103110.0,877367.2427199997
2016-01-06 11:10:00+00:00,103158.0,877847.2427199997
2016-01-06 11:15:00+00:00,103458.0,880847.2427199997
2016-01-06 11:20:00+00:00,103506.0,881327.2427199997
2016-01-06 11:25:00+00:00,103518.0,881447.2427199997
2016-01-06 11:30:00+00:00,103314.0,879407.2427199999
2016-01-06 13:05:00+00:00,103104.0,877307.2427199999
2016-01-06 13:10:00+00:00,103080.0,877067.2427199999
2016-01-06 13:15:00+00:00,103044.0,876707.2427199999
2016-01-06 13:20:00+00:00,103494.0,881207.2427199999
2016-01-06 13:25:00+00:00,103902.0,885287.2427199999
2016-01-06 13:30:00+00:00,104058.0,886847.2427199999
2016-01-06 13:35:00+00:00,104208.0,888347.2427199999
2016-01-06 13:40:00+00:00,104202.0,888287.2427199999
2016-01-06 13:45:00+00:00,104580.0,892067.2427199999
2016-01-06 13:50:00+00:00,104418.0,890447.2427199999
2016-01-06 13:55:00+00:00,104172.0,887987.2427199999
2016-01-06 14:00:00+00:00,104550.0,891767.2427199999
2016-01-06 14:05:00+00:00,104526.0,891527.2427199999
2016-01-06 14:10:00+00:00,104508.0,891347.2427199999
2016-01-06 14:15:00+00:00,104430.0,890567.2427199999
2016-01-06 14:20:00+00:00,104550.0,891767.2427199999
2016-01-06 14:25:00+00:00,104802.0,894287.2427199999
2016-01-06 14:30:00+00:00,104580.0,892067.2427199999
2016-01-06 14:35:00+00:00,104610.0,892367.2427199999
2016-01-06 14:40:00+00:00,104394.0,890207.2427199999
2016-01-06 14:45:00+00:00,104400.0,890267.2427199999
2016-01-06 14:50:00+00:00,104622.0,892487.2427199999
2016-01-06 14:55:00+00:00,104088.0,887147.2427199999
2016-01-06 15:00:00+00:00,103950.0,885767.2427199999
2016-01-07 09:35:00+00:00,102570.0,871967.2427199999
2016-01-07 09:40:00+00:00,100026.0,846527.2427199999
2016-01-07 09:45:00+00:00,99246.0,838727.2427199999
2016-01-07 09:50:00+00:00,99246.0,843049.5895599999
2016-01-07 09:55:00+00:00,99246.0,843049.5895599999
2016-01-07 10:00:00+00:00,97356.0,861949.5895599999
2016-01-07 10:05:00+00:00,97356.0,861949.5895599999
2016-01-07 10:10:00+00:00,97356.0,861949.5895599999
2016-01-07 10:15:00+00:00,97356.0,861949.5895599999
2016-01-07 10:20:00+00:00,97356.0,861949.5895599999
2016-01-07 10:25:00+00:00,97356.0,861949.5895599999
2016-01-07 10:30:00+00:00,97356.0,861949.5895599999
2016-01-07 10:35:00+00:00,97356.0,861949.5895599999
2016-01-07 10:40:00+00:00,97356.0,861949.5895599999
2016-01-07 10:45:00+00:00,97356.0,861949.5895599999
2016-01-07 10:50:00+00:00,97356.0,861949.5895599999
2016-01-07 10:55:00+00:00,97356.0,861949.5895599999
2016-01-07 11:00:00+00:00,97356.0,861949.5895599999
2016-01-07 11:05:00+00:00,97356.0,861949.5895599999
2016-01-07 11:10:00+00:00,97356.0,861949.5895599999
2016-01-07 11:15:00+00:00,97356.0,861949.5895599999
2016-01-07 11:20:00+00:00,97356.0,861949.5895599999
2016-01-07 11:25:00+00:00,97356.0,861949.5895599999
2016-01-07 11:30:00+00:00,97356.0,861949.5895599999
2016-01-07 13:05:00+00:00,97356.0,861949.5895599999
2016-01-07 13:10:00+00:00,97356.0,861949.5895599999
2016-01-07 13:15:00+00:00,97356.0,861949.5895599999
2016-01-07 13:20:00+00:00,97356.0,861949.5895599999
2016-01-07 13:25:00+00:00,97356.0,861949.5895599999
2016-01-07 13:30:00+00:00,97356.0,861949.5895599999
2016-01-07 13:35:00+00:00,97356.0,861949.5895599999
2016-01-07 13:40:00+00:00,97356.0,861949.5895599999
2016-01-07 13:45:00+00:00,97356.0,861949.5895599999
2016-01-07 13:50:00+00:00,97356.0,861949.5895599999
2016-01-07 13:55:00+00:00,97356.0,861949.5895599999
2016-01-07 14:00:00+00:00,97356.0,861949.5895599999
2016-01-07 14:05:00+00:00,97356.0,861949.5895599999
2016-01-07 14:10:00+00:00,97356.0,861949.5895599999
2016-01-07 14:15:00+00:00,97356.0,861949.5895599999
2016-01-07 14:20:00+00:00,97356.0,861949.5895599999
2016-01-07 14:25:00+00:00,97356.0,861949.5895599999
2016-01-07 14:30:00+00:00,97356.0,861949.5895599999
2016-01-07 14:35:00+00:00,97356.0,861949.5895599999
2016-01-07 14:40:00+00:00,97356.0,861949.5895599999
2016-01-07 14:45:00+00:00,97356.0,861949.5895599999
2016-01-07 14:50:00+00:00,97356.0,861949.5895599999
2016-01-07 14:55:00+00:00,97356.0,861949.5895599999
2016-01-07 15:00:00+00:00,97356.0,861949.5895599999
2016-01-08 09:35:00+00:00,99750.0,838009.5895599999
2016-01-08 09:40:00+00:00,99384.0,841669.5895599999
2016-01-08 09:45:00+00:00,98136.0,854149.58956
2016-01-08 09:50:00+00:00,97650.0,859009.58956
2016-01-08 09:55:00+00:00,98376.0,851749.58956
2016-01-08 10:00:00+00:00,99102.0,844489.5895599999
2016-01-08 10:05:00+00:00,99084.0,844669.5895599999
2016-01-08 10:10:00+00:00,98850.0,841689.9943599998
2016-01-08 10:15:00+00:00,99168.0,844869.9943599998
2016-01-08 10:20:00+00:00,100008.0,853269.9943599998
2016-01-08 10:25:00+00:00,99588.0,849069.9943599998
2016-01-08 10:30:00+00:00,99696.0,850149.9943599998
2016-01-08 10:35:00+00:00,99624.0,849429.9943599999
2016-01-08 10:40:00+00:00,99864.0,851829.9943599999
2016-01-08 10:45:00+00:00,99900.0,852189.9943599999
2016-01-08 10:50:00+00:00,99450.0,847689.9943599999
2016-01-08 10:55:00+00:00,99180.0,844989.9943599999
2016-01-08 11:00:00+00:00,99126.0,844449.9943599999
2016-01-08 11:05:00+00:00,99474.0,847929.99436
2016-01-08 11:10:00+00:00,99918.0,852369.9943599999
2016-01-08 11:15:00+00:00,99864.0,851829.99436
2016-01-08 11:20:00+00:00,100008.0,853269.9943599999
2016-01-08 11:25:00+00:00,100404.0,857229.99436
2016-01-08 11:30:00+00:00,100800.0,861189.99436
2016-01-08 13:05:00+00:00,100650.0,859689.99436
2016-01-08 13:10:00+00:00,100566.0,858849.99436
2016-01-08 13:15:00+00:00,100968.0,862869.99436
2016-01-08 13:20:00+00:00,101298.0,866169.99436
2016-01-08 13:25:00+00:00,100968.0,862869.99436
2016-01-08 13:30:00+00:00,101898.0,872169.99436
2016-01-08 13:35:00+00:00,101616.0,869349.99436
2016-01-08 13:40:00+00:00,101328.0,866469.99436
2016-01-08 13:45:00+00:00,101334.0,866529.9943600001
2016-01-08 13:50:00+00:00,101136.0,864549.99436
2016-01-08 13:55:00+00:00,100788.0,861069.99436
2016-01-08 14:00:00+00:00,100614.0,859329.9943600001
2016-01-08 14:05:00+00:00,100308.0,856269.99436
2016-01-08 14:10:00+00:00,100638.0,859569.99436
2016-01-08 14:15:00+00:00,100260.0,855789.99436
2016-01-08 14:20:00+00:00,100494.0,858129.99436
2016-01-08 14:25:00+00:00,100548.0,858669.9943599999
2016-01-08 14:30:00+00:00,100782.0,861009.9943599999
2016-01-08 14:35:00+00:00,100200.0,855189.9943599999
2016-01-08 14:40:00+00:00,100572.0,858909.9943599999
2016-01-08 14:45:00+00:00,100326.0,856449.9943599998
2016-01-08 14:50:00+00:00,99744.0,850629.9943599999
2016-01-08 14:55:00+00:00,99402.0,847209.9943599999
2016-01-08 15:00:00+00:00,99270.0,845889.9943599999
2016-01-11 09:35:00+00:00,97656.0,829749.9943599999
2016-01-11 09:40:00+00:00,97950.0,832689.9943599999
2016-01-11 09:45:00+00:00,98502.0,838209.9943599999
2016-01-11 09:50:00+00:00,98646.0,837114.6889599999
2016-01-11 09:55:00+00:00,98430.0,839274.6889599999
2016-01-11 10:00:00+00:00,98790.0,835674.6889599999
2016-01-11 10:05:00+00:00,99138.0,832194.6889599999
2016-01-11 10:10:00+00:00,99270.0,830874.6889599999
2016-01-11 10:15:00+00:00,99066.0,832914.6889599999
2016-01-11 10:20:00+00:00,99006.0,833514.6889599999
2016-01-11 10:25:00+00:00,99138.0,832194.6889599999
2016-01-11 10:30:00+00:00,99090.0,832674.6889599999
2016-01-11 10:35:00+00:00,99204.0,831534.6889599999
2016-01-11 10:40:00+00:00,98790.0,835674.6889599999
2016-01-11 10:45:00+00:00,98724.0,836334.6889599999
2016-01-11 10:50:00+00:00,98700.0,836574.6889599999
2016-01-11 10:55:00+00:00,98640.0,837174.6889599999
2016-01-11 11:00:00+00:00,98946.0,834114.6889599999
2016-01-11 11:05:00+00:00,98280.0,840774.6889599999
2016-01-11 11:10:00+00:00,97896.0,844614.6889599999
2016-01-11 11:15:00+00:00,97446.0,849114.6889599999
2016-01-11 11:20:00+00:00,97572.0,847854.6889599998
2016-01-11 11:25:00+00:00,97740.0,846174.6889599998
2016-01-11 11:30:00+00:00,97680.0,846774.6889599998
2016-01-11 13:05:00+00:00,97740.0,846174.6889599998
2016-01-11 13:10:00+00:00,97758.0,845994.6889599998
2016-01-11 13:15:00+00:00,98016.0,843414.6889599998
2016-01-11 13:20:00+00:00,96618.0,857394.6889599998
2016-01-11 13:25:00+00:00,96882.0,854754.6889599998
2016-01-11 13:30:00+00:00,97194.0,851634.6889599998
2016-01-11 13:35:00+00:00,97866.0,844914.6889599999
2016-01-11 13:40:00+00:00,97650.0,847074.6889599999
2016-01-11 13:45:00+00:00,97830.0,845274.6889599999
2016-01-11 13:50:00+00:00,98022.0,843354.6889599999
2016-01-11 13:55:00+00:00,97716.0,846414.68896
2016-01-11 14:00:00+00:00,97140.0,852174.68896
2016-01-11 14:05:00+00:00,97242.0,851154.68896
2016-01-11 14:10:00+00:00,97650.0,847074.68896
2016-01-11 14:15:00+00:00,97884.0,844734.68896
2016-01-11 14:20:00+00:00,97086.0,852714.6889600002
2016-01-11 14:25:00+00:00,96900.0,854574.6889600002
2016-01-11 14:30:00+00:00,96522.0,858354.6889600002
2016-01-11 14:35:00+00:00,96654.0,857034.6889600002
2016-01-11 14:40:00+00:00,95724.0,866334.6889600002
2016-01-11 14:45:00+00:00,95622.0,867354.6889600002
2016-01-11 14:50:00+00:00,95106.0,872514.6889600003
2016-01-11 14:55:00+00:00,95022.0,873354.6889600002
2016-01-11 15:00:00+00:00,94554.0,878034.6889600002
2016-01-12 09:35:00+00:00,95910.0,864474.6889600002
2016-01-12 09:40:00+00:00,95628.0,867294.6889600002
2016-01-12 09:45:00+00:00,96570.0,857874.6889600002
2016-01-12 09:50:00+00:00,96744.0,856134.6889600002
2016-01-12 09:55:00+00:00,96480.0,858774.6889600002
2016-01-12 10:00:00+00:00,96330.0,860274.6889600002
2016-01-12 10:05:00+00:00,96426.0,859314.6889600002
2016-01-12 10:10:00+00:00,96036.0,863214.6889600002
2016-01-12 10:15:00+00:00,96234.0,861234.68896
2016-01-12 10:20:00+00:00,96390.0,859674.68896
2016-01-12 10:25:00+00:00,96180.0,861774.68896
2016-01-12 10:30:00+00:00,96108.0,862494.68896
2016-01-12 10:35:00+00:00,95940.0,864174.68896
2016-01-12 10:40:00+00:00,95544.0,868134.68896
2016-01-12 10:45:00+00:00,95460.0,868974.68896
2016-01-12 10:50:00+00:00,95310.0,870474.68896
2016-01-12 10:55:00+00:00,95850.0,865074.68896
2016-01-12 11:00:00+00:00,95850.0,865074.68896
2016-01-12 11:05:00+00:00,96222.0,861354.68896
2016-01-12 11:10:00+00:00,96150.0,862074.68896
2016-01-12 11:15:00+00:00,96198.0,861594.68896
2016-01-12 11:20:00+00:00,96396.0,859614.68896
2016-01-12 11:25:00+00:00,96636.0,857214.68896
2016-01-12 11:30:00+00:00,96720.0,856374.68896
2016-01-12 13:05:00+00:00,96672.0,856854.68896
2016-01-12 13:10:00+00:00,96576.0,857814.6889600002
2016-01-12 13:15:00+00:00,96396.0,859614.6889600002
2016-01-12 13:20:00+00:00,96486.0,858714.6889600002
2016-01-12 13:25:00+00:00,96078.0,862794.6889600002
2016-01-12 13:30:00+00:00,96228.0,861294.6889600002
2016-01-12 13:35:00+00:00,96600.0,857574.6889600002
2016-01-12 13:40:00+00:00,96480.0,858774.6889600002
2016-01-12 13:45:00+00:00,96540.0,858174.6889600002
2016-01-12 13:50:00+00:00,96720.0,856374.6889600002
2016-01-12 13:55:00+00:00,96276.0,860814.6889600002
2016-01-12 14:00:00+00:00,96042.0,863154.68896
2016-01-12 14:05:00+00:00,95970.0,863874.68896
2016-01-12 14:10:00+00:00,95700.0,866574.68896
2016-01-12 14:15:00+00:00,95838.0,865194.68896
2016-01-12 14:20:00+00:00,96090.0,862674.68896
2016-01-12 14:25:00+00:00,96366.0,859914.68896
2016-01-12 14:30:00+00:00,96282.0,860754.6889599999
2016-01-12 14:35:00+00:00,96096.0,862614.68896
2016-01-12 14:40:00+00:00,96240.0,861174.68896
2016-01-12 14:45:00+00:00,96018.0,863394.68896
2016-01-12 14:50:00+00:00,95526.0,868314.68896
2016-01-12 14:55:00+00:00,95616.0,867414.68896
2016-01-12 15:00:00+00:00,95898.0,864594.68896
2016-01-13 09:35:00+00:00,96918.0,854394.68896
2016-01-13 09:40:00+00:00,96690.0,856674.68896
2016-01-13 09:45:00+00:00,96546.0,858114.68896
2016-01-13 09:50:00+00:00,96648.0,861034.2778000002
2016-01-13 09:55:00+00:00,96870.0,863254.2778000002
2016-01-13 10:00:00+00:00,96792.0,862474.2778000002
2016-01-13 10:05:00+00:00,97014.0,864694.2778000002
2016-01-13 10:10:00+00:00,97254.0,867094.2778000002
2016-01-13 10:15:00+00:00,97170.0,866254.2778000002
2016-01-13 10:20:00+00:00,97218.0,866734.2778000002
2016-01-13 10:25:00+00:00,97080.0,865354.2778000002
2016-01-13 10:30:00+00:00,97104.0,865594.2778000002
2016-01-13 10:35:00+00:00,96780.0,862354.2778000002
2016-01-13 10:40:00+00:00,96912.0,863674.2778000002
2016-01-13 10:45:00+00:00,97032.0,864874.2778000002
2016-01-13 10:50:00+00:00,96852.0,863074.2778000002
2016-01-13 10:55:00+00:00,97188.0,866434.2778000002
2016-01-13 11:00:00+00:00,96870.0,863254.2778000002
2016-01-13 11:05:00+00:00,96858.0,863134.2778000002
2016-01-13 11:10:00+00:00,96612.0,860674.2778000002
2016-01-13 11:15:00+00:00,96600.0,860554.2778000002
2016-01-13 11:20:00+00:00,96540.0,859954.2778000002
2016-01-13 11:25:00+00:00,96318.0,857734.2778000002
2016-01-13 11:30:00+00:00,96264.0,857194.2778000003
2016-01-13 13:05:00+00:00,96252.0,857074.2778000003
2016-01-13 13:10:00+00:00,95790.0,852454.2778000003
2016-01-13 13:15:00+00:00,95958.0,854134.2778000003
2016-01-13 13:20:00+00:00,96372.0,850538.1371200003
2016-01-13 13:25:00+00:00,96282.0,851438.1371200003
2016-01-13 13:30:00+00:00,96138.0,852878.1371200003
2016-01-13 13:35:00+00:00,96036.0,853898.1371200003
2016-01-13 13:40:00+00:00,96528.0,848978.1371200003
2016-01-13 13:45:00+00:00,96510.0,849158.1371200003
2016-01-13 13:50:00+00:00,96198.0,852278.1371200003
2016-01-13 13:55:00+00:00,95886.0,855398.1371200003
2016-01-13 14:00:00+00:00,96060.0,853658.1371200003
2016-01-13 14:05:00+00:00,96072.0,853538.1371200003
2016-01-13 14:10:00+00:00,96120.0,853058.1371200003
2016-01-13 14:15:00+00:00,96120.0,853058.1371200003
2016-01-13 14:20:00+00:00,95892.0,855338.1371200003
2016-01-13 14:25:00+00:00,95586.0,858398.1371200004
2016-01-13 14:30:00+00:00,94590.0,868358.1371200004
2016-01-13 14:35:00+00:00,94698.0,867278.1371200004
2016-01-13 14:40:00+00:00,94788.0,866378.1371200004
2016-01-13 14:45:00+00:00,94368.0,870578.1371200004
2016-01-13 14:50:00+00:00,94464.0,869618.1371200003
2016-01-13 14:55:00+00:00,94530.0,868958.1371200003
2016-01-13 15:00:00+00:00,94584.0,868418.1371200003
2016-01-14 09:35:00+00:00,92640.0,887858.1371200003
2016-01-14 09:40:00+00:00,93612.0,878138.1371200003
2016-01-14 09:45:00+00:00,93546.0,878798.1371200004
2016-01-14 09:50:00+00:00,93138.0,882878.1371200004
2016-01-14 09:55:00+00:00,93360.0,880658.1371200004
2016-01-14 10:00:00+00:00,93966.0,874598.1371200004
2016-01-14 10:05:00+00:00,94020.0,874058.1371200004
2016-01-14 10:10:00+00:00,93624.0,878018.1371200004
2016-01-14 10:15:00+00:00,93576.0,878498.1371200006
2016-01-14 10:20:00+00:00,93150.0,882758.1371200006
2016-01-14 10:25:00+00:00,93318.0,881078.1371200006
2016-01-14 10:30:00+00:00,93630.0,877958.1371200006
2016-01-14 10:35:00+00:00,93486.0,879398.1371200006
2016-01-14 10:40:00+00:00,93540.0,878858.1371200006
2016-01-14 10:45:00+00:00,93060.0,883658.1371200006
2016-01-14 10:50:00+00:00,92904.0,885218.1371200006
2016-01-14 10:55:00+00:00,93120.0,883058.1371200006
2016-01-14 11:00:00+00:00,93444.0,879818.1371200006
2016-01-14 11:05:00+00:00,93282.0,881438.1371200006
2016-01-14 11:10:00+00:00,93810.0,876158.1371200006
2016-01-14 11:15:00+00:00,93894.0,875318.1371200006
2016-01-14 11:20:00+00:00,93900.0,875258.1371200006
2016-01-14 11:25:00+00:00,93660.0,877658.1371200006
2016-01-14 11:30:00+00:00,93978.0,874478.1371200006
2016-01-14 13:05:00+00:00,93690.0,877358.1371200006
2016-01-14 13:10:00+00:00,94050.0,873758.1371200006
2016-01-14 13:15:00+00:00,94194.0,872318.1371200006
2016-01-14 13:20:00+00:00,94590.0,868358.1371200006
2016-01-14 13:25:00+00:00,94560.0,868658.1371200006
2016-01-14 13:30:00+00:00,95244.0,861818.1371200006
2016-01-14 13:35:00+00:00,95448.0,859778.1371200007
2016-01-14 13:40:00+00:00,95382.0,860438.1371200007
2016-01-14 13:45:00+00:00,95406.0,860198.1371200008
2016-01-14 13:50:00+00:00,95130.0,862958.1371200008
2016-01-14 13:55:00+00:00,95526.0,866946.3607600008
2016-01-14 14:00:00+00:00,95130.0,862986.3607600008
2016-01-14 14:05:00+00:00,96402.0,875706.3607600008
2016-01-14 14:10:00+00:00,95898.0,870666.3607600008
2016-01-14 14:15:00+00:00,95796.0,869646.3607600008
2016-01-14 14:20:00+00:00,95670.0,868386.3607600008
2016-01-14 14:25:00+00:00,95526.0,866946.3607600008
2016-01-14 14:30:00+00:00,96000.0,871686.3607600008
2016-01-14 14:35:00+00:00,95826.0,869946.3607600008
2016-01-14 14:40:00+00:00,96450.0,876186.3607600008
2016-01-14 14:45:00+00:00,96366.0,875346.3607600008
2016-01-14 14:50:00+00:00,96000.0,871686.3607600008
2016-01-14 14:55:00+00:00,96126.0,872946.3607600008
2016-01-14 15:00:00+00:00,96138.0,873066.3607600008
2016-01-15 09:35:00+00:00,93402.0,845706.3607600008
2016-01-15 09:40:00+00:00,93660.0,848286.3607600008
2016-01-15 09:45:00+00:00,93606.0,847746.3607600008
2016-01-15 09:50:00+00:00,93528.0,846966.3607600008
2016-01-15 09:55:00+00:00,93510.0,846786.3607600008
2016-01-15 10:00:00+00:00,93744.0,849126.3607600008
2016-01-15 10:05:00+00:00,93690.0,848586.3607600008
2016-01-15 10:10:00+00:00,93426.0,852659.2633600007
2016-01-15 10:15:00+00:00,93150.0,855419.2633600007
2016-01-15 10:20:00+00:00,93144.0,855479.2633600007
2016-01-15 10:25:00+00:00,93120.0,855719.2633600007
2016-01-15 10:30:00+00:00,92970.0,857219.2633600007
2016-01-15 10:35:00+00:00,92844.0,858479.2633600007
2016-01-15 10:40:00+00:00,92700.0,859919.2633600007
2016-01-15 10:45:00+00:00,92838.0,858539.2633600007
2016-01-15 10:50:00+00:00,92856.0,858359.2633600007
2016-01-15 10:55:00+00:00,92898.0,857939.2633600007
2016-01-15 11:00:00+00:00,92640.0,860519.2633600007
2016-01-15 11:05:00+00:00,92634.0,860579.2633600007
2016-01-15 11:10:00+00:00,92898.0,857939.2633600008
2016-01-15 11:15:00+00:00,92814.0,858779.2633600007
2016-01-15 11:20:00+00:00,92670.0,860219.2633600007
2016-01-15 11:25:00+00:00,92364.0,863279.2633600007
2016-01-15 11:30:00+00:00,91800.0,868919.2633600007
2016-01-15 13:05:00+00:00,91470.0,872219.2633600007
2016-01-15 13:10:00+00:00,90960.0,877319.2633600007
2016-01-15 13:15:00+00:00,91116.0,875759.2633600007
2016-01-15 13:20:00+00:00,91104.0,875879.2633600006
2016-01-15 13:25:00+00:00,90642.0,880499.2633600006
2016-01-15 13:30:00+00:00,90708.0,879839.2633600006
2016-01-15 13:35:00+00:00,90720.0,879719.2633600006
2016-01-15 13:40:00+00:00,91146.0,875459.2633600006
2016-01-15 13:45:00+00:00,90750.0,879419.2633600006
2016-01-15 13:50:00+00:00,90846.0,878459.2633600006
2016-01-15 13:55:00+00:00,90990.0,877019.2633600006
2016-01-15 14:00:00+00:00,91530.0,871619.2633600006
2016-01-15 14:05:00+00:00,91770.0,869219.2633600006
2016-01-15 14:10:00+00:00,91158.0,875339.2633600006
2016-01-15 14:15:00+00:00,90738.0,879539.2633600006
2016-01-15 14:20:00+00:00,90120.0,885719.2633600006
2016-01-15 14:25:00+00:00,90036.0,886559.2633600006
2016-01-15 14:30:00+00:00,90018.0,886739.2633600006
2016-01-15 14:35:00+00:00,90720.0,879719.2633600006
2016-01-15 14:40:00+00:00,90690.0,880019.2633600006
2016-01-15 14:45:00+00:00,90018.0,886739.2633600006
2016-01-15 14:50:00+00:00,89688.0,890039.2633600006
2016-01-15 14:55:00+00:00,90294.0,883979.2633600004
