date,closeprofit,positionprofit,dynbalance,fee
20160912,-334620.0000000009,24720.00000000003,-319500.1300000008,9600.129999999996
20160913,-314100.0000000008,-900,-324644.9700000008,9644.969999999996
20160914,-327840.00000000076,4500,-333029.17000000074,9689.169999999996
20160919,-332400.0000000007,-1200,-343333.5700000007,9733.569999999998
20160920,-337080.0000000007,-840.0000000000546,-347786.57000000076,9866.569999999998
20160921,-337800.0000000007,6779.999999999973,-340930.9300000007,9910.929999999998
20160922,-337800.0000000007,14640.000000000055,-333070.93000000063,9910.929999999998
20160923,-324300.0000000007,3179.9999999999727,-331075.9100000007,9955.909999999998
20160926,-324300.0000000007,16259.999999999945,-317995.91000000073,9955.909999999998
20160927,-313680.0000000007,360.00000000008185,-323320.39000000065,10000.389999999998
20160928,-313680.0000000007,-659.9999999999454,-324340.39000000065,10000.389999999998
20160929,-313680.0000000007,5460.000000000082,-318220.39000000065,10000.389999999998
20160930,-310080.0000000007,479.9999999999727,-319689.8900000007,10089.889999999998
20161010,-310080.0000000007,13439.999999999918,-306729.89000000077,10089.889999999998
20161011,-297120.00000000064,840.0000000000546,-306460.79000000056,10180.789999999995
20161012,-299580.0000000006,-840.0000000000546,-310646.15000000066,10226.149999999996
20161013,-310440.00000000047,-1320.0000000000273,-322122.35000000044,10362.349999999993
20161014,-313980.0000000004,2280.000000000109,-322153.1700000003,10453.169999999993
20161017,-317040.00000000035,3900,-323638.49000000034,10498.489999999993
20161018,-317940.00000000035,9000,-319483.8500000003,10543.849999999993
20161019,-310200.0000000003,0,-320789.5700000003,10589.569999999994
20161020,-310200.0000000003,6960.000000000082,-313829.57000000024,10589.569999999994
20161021,-313140.00000000035,300,-323565.9100000003,10725.909999999994
20161024,-313140.00000000035,14400,-309465.9100000003,10725.909999999994
20161025,-300240.00000000035,119.99999999989086,-310891.99000000046,10771.989999999996
20161026,-301020.0000000002,2159.9999999999454,-309816.2900000002,10956.289999999999
20161027,-301020.0000000002,3720.0000000000273,-308256.29000000015,10956.289999999999
20161028,-301020.0000000003,179.99999999997272,-311979.9500000003,11139.949999999999
20161031,-299340.0000000003,-479.9999999999727,-311005.7500000003,11185.749999999998
20161101,-299340.0000000003,6659.999999999945,-303865.75000000035,11185.749999999998
20161102,-295200.00000000023,4080.000000000109,-302351.7500000001,11231.749999999998
20161103,-295200.00000000023,5700,-300777.75000000023,11277.749999999998
20161104,-289500.00000000023,3960.000000000082,-296864.0100000002,11324.009999999997
20161107,-291000.00000000023,-179.99999999997272,-302596.3700000002,11416.369999999997
20161108,-295980.00000000023,1739.9999999999181,-305702.7300000003,11462.729999999998
20161109,-298800.00000000023,540.0000000000546,-309768.97000000015,11508.97
20161110,-311100.00000000023,-3479.9999999999727,-326135.77000000025,11555.769999999999
20161111,-321000.00000000035,9120.000000000027,-323529.05000000034,11649.050000000001
20161114,-312660.0000000004,-3420.0000000000273,-327776.1700000004,11696.17
20161115,-312660.0000000004,-2700,-327056.1700000004,11696.17
20161116,-312660.0000000004,4800,-319556.1700000004,11696.17
20161117,-308460.0000000004,1680.0000000001091,-318523.0900000003,11743.089999999998
20161118,-310320.00000000035,-179.99999999997272,-322289.93000000034,11789.929999999998
20161121,-326160.0000000004,-2340.0000000000546,-340384.25000000047,11884.249999999998
20161122,-333000.00000000047,6240.000000000055,-338691.59000000043,11931.589999999998
20161123,-326400.00000000047,-1979.9999999999727,-340359.23000000045,11979.229999999998
20161124,-331860.0000000004,-1619.9999999998909,-345507.1100000003,12027.109999999999
20161125,-345540.0000000005,13559.999999999945,-344102.61000000057,12122.609999999999
20161128,-345540.0000000005,18179.99999999997,-339482.61000000057,12122.609999999999
20161129,-334680.0000000007,4559.999999999945,-342340.23000000074,12220.229999999998
20161130,-334860.0000000007,3360.000000000082,-343769.1700000006,12269.169999999996
20161201,-339480.0000000006,2160.000000000082,-349638.3100000005,12318.309999999996
20161202,-342780.0000000006,7259.999999999945,-347887.31000000064,12367.309999999996
20161205,-342780.0000000006,29159.999999999945,-325987.31000000064,12367.309999999996
20161206,-342780.0000000006,30539.99999999992,-324607.31000000064,12367.309999999996
20161207,-316320.00000000064,-779.9999999999727,-329515.0900000006,12415.089999999995
20161208,-318000.00000000064,-659.9999999999454,-331122.79000000056,12462.789999999995
20161209,-322020.00000000064,2759.9999999999454,-331770.6700000007,12510.669999999996
20161212,-326160.0000000007,19679.99999999997,-319038.3700000007,12558.369999999997
20161213,-307380.0000000007,-720.0000000000273,-320705.1900000007,12605.189999999997
20161214,-313500.00000000076,5579.999999999973,-320665.57000000076,12745.569999999998
20161215,-313500.00000000076,27179.99999999997,-299065.5700000008,12745.569999999998
20161216,-300660.00000000093,-2460.000000000082,-316002.950000001,12882.949999999999
20161219,-306480.00000000093,1020.0000000000273,-318388.53000000096,12928.53
20161220,-306480.00000000093,8520.000000000027,-310888.53000000096,12928.53
20161221,-306120.0000000009,2640.0000000000546,-316454.09000000084,12974.090000000002
20161222,-307200.0000000009,-479.9999999999727,-320745.1900000009,13065.190000000004
20161223,-310800.0000000009,3779.9999999999727,-320130.5900000009,13110.590000000006
20161226,-304140.00000000093,6659.999999999945,-310635.690000001,13155.690000000004
20161227,-296880.000000001,359.99999999994543,-309721.11000000103,13201.110000000002
20161228,-296880.000000001,3059.9999999999454,-307021.11000000103,13201.110000000002
20161229,-299400.000000001,-5100,-317746.650000001,13246.650000000003
20161230,-303120.0000000009,-2700,-319157.5300000009,13337.53
20170103,-308040.0000000009,7079.999999999973,-314388.5100000009,13428.510000000004
20170104,-301020.0000000009,7020.000000000027,-307520.49000000086,13520.490000000003
20170105,-297240.0000000009,479.9999999999727,-310419.23000000085,13659.230000000001
20170106,-297240.0000000009,4800,-306099.23000000085,13659.230000000001
20170109,-296700.0000000008,420.0000000000273,-309985.47000000085,13705.470000000003
20170110,-301080.0000000008,120.00000000002728,-314804.1100000008,13844.110000000002
20170111,-306420.0000000008,7200,-313156.59000000084,13936.590000000002
20170112,-306420.0000000008,14100,-306256.59000000084,13936.590000000002
20170113,-300180.00000000064,660.0000000000819,-313639.61000000057,14119.610000000002
20170116,-300180.00000000064,3060.000000000082,-311239.61000000057,14119.610000000002
20170117,-299220.0000000006,2160.000000000082,-311225.27000000054,14165.270000000002
20170118,-299220.0000000006,11040.000000000055,-302345.27000000054,14165.270000000002
20170119,-295080.0000000005,-59.99999999994543,-309351.11000000045,14211.110000000002
