,日期,开盘,最高,最低,收盘,成交量,code
0,2017-11-28,0.1594,0.1715,0.158,0.167,2048025,10001124
1,2017-11-29,0.1639,0.1853,0.1563,0.1703,2740938,10001124
2,2017-11-30,0.1711,0.1997,0.171,0.1977,1138075,10001124
3,2017-12-01,0.1993,0.2151,0.1961,0.2151,1057355,10001124
4,2017-12-04,0.2176,0.2181,0.1871,0.1876,232103,10001124
5,2017-12-05,0.191,0.191,0.1559,0.1643,1559853,10001124
6,2017-12-06,0.1667,0.2157,0.1667,0.1856,1662902,10001124
7,2017-12-07,0.1837,0.2118,0.1821,0.2061,922889,10001124
8,2017-12-08,0.1994,0.2049,0.1797,0.183,325432,10001124
9,2017-12-11,0.1807,0.1834,0.1646,0.1646,557305,10001124
10,2017-12-12,0.1647,0.1898,0.1614,0.1898,343787,10001124
11,2017-12-13,0.1865,0.1967,0.171,0.173,1738098,10001124
12,2017-12-14,0.1782,0.1936,0.1773,0.1875,1744590,10001124
13,2017-12-15,0.1905,0.2109,0.1904,0.2069,702949,10001124
14,2017-12-18,0.2006,0.2044,0.193,0.2041,1095381,10001124
15,2017-12-19,0.193,0.1954,0.1742,0.1742,434002,10001124
16,2017-12-20,0.1637,0.1778,0.1637,0.1717,1209935,10001124
17,2017-12-21,0.1725,0.1749,0.1536,0.1581,775870,10001124
18,2017-12-22,0.1566,0.1641,0.1566,0.1628,1083173,10001124
19,2017-12-25,0.1533,0.166,0.1464,0.1633,2957038,10001124
20,2017-12-26,0.1657,0.1657,0.1487,0.1487,989210,10001124
21,2017-12-27,0.1503,0.1878,0.149,0.1872,3205940,10001124
22,2017-12-28,0.187,0.1903,0.1684,0.1783,1347865,10001124
23,2017-12-29,0.1745,0.1791,0.1685,0.1756,999235,10001124
24,2018-01-02,0.1737,0.1737,0.1435,0.1435,5295350,10001124
25,2018-01-03,0.1437,0.1447,0.127,0.1337,3504887,10001124
26,2018-01-04,0.1347,0.1369,0.1246,0.1327,1016713,10001124
27,2018-01-05,0.1287,0.1321,0.1264,0.1274,920408,10001124
28,2018-01-08,0.1272,0.1334,0.1223,0.1237,200343,10001124
29,2018-01-09,0.1237,0.1237,0.1117,0.1117,666726,10001124
30,2018-01-10,0.1113,0.1162,0.0971,0.0986,4280280,10001124
31,2018-01-11,0.101,0.1037,0.089,0.0906,2673061,10001124
32,2018-01-12,0.0912,0.0912,0.0805,0.0817,14774330,10001124
33,2018-01-15,0.0815,0.0818,0.0709,0.0752,3930769,10001124
34,2018-01-16,0.0733,0.0794,0.0713,0.0713,2999889,10001124
35,2018-01-17,0.0703,0.0809,0.0632,0.0785,6563930,10001124
36,2018-01-18,0.0789,0.0789,0.0664,0.0762,6887473,10001124
37,2018-01-19,0.0725,0.0774,0.0643,0.0729,6342110,10001124
38,2018-01-22,0.073,0.0766,0.0672,0.068,984449,10001124
39,2018-01-23,0.0668,0.0668,0.0569,0.059,6101869,10001124
40,2018-01-24,0.0575,0.0668,0.0575,0.0644,14171585,10001124
41,2018-01-25,0.0664,0.0704,0.0544,0.0592,14197429,10001124
42,2018-01-26,0.0572,0.0578,0.045,0.049,4543241,10001124
43,2018-01-29,0.0486,0.0632,0.0417,0.0632,8284045,10001124
44,2018-01-30,0.0639,0.072,0.0603,0.0704,4401605,10001124
45,2018-01-31,0.0731,0.0739,0.064,0.0661,13661733,10001124
46,2018-02-01,0.0667,0.068,0.0599,0.0599,3043300,10001124
47,2018-02-02,0.062,0.075,0.0537,0.0552,2545146,10001124
48,2018-02-05,0.059,0.0649,0.049,0.0491,2175399,10001124
49,2018-02-06,0.0541,0.0925,0.0541,0.0914,21145412,10001124
50,2018-02-07,0.0839,0.1311,0.0604,0.1204,31775997,10001124
51,2018-02-08,0.1222,0.1698,0.118,0.1584,15609627,10001124
52,2018-02-09,0.1888,0.3823,0.1878,0.3307,16110266,10001124
53,2018-02-12,0.33,0.33,0.2523,0.2752,4917473,10001124
54,2018-02-13,0.2686,0.2686,0.2229,0.2525,845845,10001124
55,2018-02-14,0.2467,0.2489,0.233,0.2356,292899,10001124
56,2018-02-22,0.2239,0.2239,0.1823,0.186,312939,10001124
57,2018-02-23,0.1857,0.1857,0.15,0.1517,1394074,10001124
58,2018-02-26,0.1385,0.1595,0.1323,0.1434,4687991,10001124
59,2018-02-27,0.1591,0.1731,0.141,0.1731,896383,10001124
60,2018-02-28,0.1897,0.2059,0.18,0.1999,3502813,10001124
61,2018-03-01,0.215,0.2164,0.1743,0.1866,2165476,10001124
62,2018-03-02,0.2002,0.2117,0.1854,0.197,2366479,10001124
63,2018-03-02,0.2002,0.2117,0.1854,0.197,2366479,10001124
