,日期,开盘,最高,最低,收盘,成交量,code
0,2024-02-05,0.2133,0.2553,0.1786,0.2398,75023,90003287
1,2024-02-05,0.2133,0.2553,0.1786,0.2398,75023,90003287
2,2024-02-06,0.2247,0.3228,0.2247,0.3228,25191,90003287
3,2024-02-06,0.2247,0.3228,0.2247,0.3228,25191,90003287
4,2024-02-07,0.3289,0.3651,0.3289,0.3539,1724,90003287
5,2024-02-07,0.3289,0.3651,0.3289,0.3539,1724,90003287
6,2024-02-08,0.4144,0.4144,0.3739,0.3743,1289,90003287
7,2024-02-08,0.4144,0.4144,0.3739,0.3743,1289,90003287
8,2024-02-19,0.3883,0.3883,0.3802,0.384,119,90003287
9,2024-02-19,0.3883,0.3883,0.3802,0.384,119,90003287
10,2024-02-20,0.3801,0.386,0.3724,0.3837,271,90003287
11,2024-02-20,0.3801,0.386,0.3724,0.3837,271,90003287
12,2024-02-21,0.375,0.4234,0.3664,0.3905,290,90003287
13,2024-02-21,0.375,0.4234,0.3664,0.3905,290,90003287
14,2024-02-22,0.39,0.4012,0.389,0.3963,416,90003287
15,2024-02-22,0.39,0.4012,0.389,0.3963,416,90003287
16,2024-02-23,0.3933,0.3958,0.3897,0.3958,280,90003287
17,2024-02-26,0.3855,0.4105,0.382,0.3902,122,90003287
18,2024-02-26,0.3855,0.4105,0.382,0.3902,122,90003287
19,2024-02-27,0.3906,0.4346,0.3906,0.4336,1343,90003287
20,2024-02-28,0.4526,0.477,0.3896,0.3916,1168,90003287
21,2024-02-29,0.3883,0.4554,0.3858,0.4554,28304,90003287
22,2024-03-01,0.4651,0.4721,0.4444,0.4693,5349,90003287
23,2024-03-04,0.4782,0.4794,0.4743,0.4743,370,90003287
24,2024-03-05,0.4749,0.4809,0.4721,0.4721,202,90003287
25,2024-03-06,0.4634,0.4961,0.4607,0.4873,2070,90003287
26,2024-03-07,0.4665,0.4665,0.4365,0.4383,1088,90003287
27,2024-03-08,0.4515,0.4562,0.4316,0.4562,819,90003287
28,2024-03-11,0.46,0.524,0.46,0.524,2257,90003287
29,2024-03-12,0.5353,0.5519,0.5307,0.5472,272,90003287
30,2024-03-13,0.5372,0.5389,0.5307,0.5334,160,90003287
31,2024-03-14,0.5521,0.5521,0.5105,0.5105,9,90003287
32,2024-03-18,0.5536,0.5632,0.5536,0.5632,250,90003287
33,2024-03-19,0.5725,0.5725,0.5549,0.5569,138,90003287
34,2024-03-20,0.5427,0.5519,0.5427,0.5519,28,90003287
35,2024-03-21,0.5607,0.5607,0.5607,0.5607,25,90003287
36,2024-03-22,0.5327,0.5327,0.5327,0.5327,5,90003287
37,2024-03-22,0.5327,0.5327,0.5327,0.5327,5,90003287
38,2024-03-25,0.5102,0.5121,0.5032,0.5051,700,90003287
39,2024-03-26,0.4824,0.495,0.4824,0.4934,545,90003287
40,2024-03-27,0.445,0.445,0.445,0.445,34,90003287
