,日期,开盘,最高,最低,收盘,成交量,code
0,2022-12-12,0.1892,0.1898,0.1892,0.1898,151,90001529
1,2022-12-13,0.1735,0.1783,0.1735,0.1783,12,90001529
2,2022-12-14,0.17,0.1747,0.168,0.1747,57,90001529
3,2022-12-15,0.1717,0.172,0.163,0.1708,3343,90001529
4,2022-12-16,0.165,0.1694,0.165,0.1685,434,90001529
5,2022-12-19,0.1784,0.1784,0.1445,0.1445,1366,90001529
6,2022-12-20,0.1402,0.1402,0.126,0.126,462,90001529
7,2022-12-21,0.1245,0.1245,0.1169,0.1169,2317,90001529
8,2022-12-22,0.1271,0.1365,0.1241,0.1241,18,90001529
9,2022-12-23,0.122,0.1233,0.122,0.1233,71,90001529
10,2022-12-26,0.122,0.124,0.122,0.1222,200,90001529
11,2022-12-27,0.1266,0.135,0.1266,0.135,64,90001529
12,2022-12-28,0.1257,0.1258,0.1256,0.1257,114,90001529
13,2022-12-29,0.1184,0.1217,0.1166,0.1217,1248,90001529
14,2022-12-30,0.1296,0.1296,0.1287,0.1287,31,90001529
15,2023-01-03,0.1243,0.128,0.1119,0.1277,761,90001529
16,2023-01-04,0.1198,0.1268,0.1198,0.1268,10,90001529
17,2023-01-05,0.132,0.1502,0.132,0.145,65558,90001529
18,2023-01-06,0.1524,0.1571,0.1509,0.1529,96,90001529
19,2023-01-09,0.1597,0.1649,0.1566,0.1649,395,90001529
20,2023-01-10,0.1696,0.1696,0.1621,0.1673,224,90001529
21,2023-01-11,0.1675,0.173,0.1648,0.1661,1493,90001529
22,2023-01-12,0.1712,0.1715,0.1654,0.1676,349,90001529
23,2023-01-13,0.1748,0.1895,0.1731,0.1895,184,90001529
24,2023-01-16,0.1913,0.2421,0.1913,0.2279,726,90001529
25,2023-01-17,0.236,0.236,0.216,0.2222,786,90001529
26,2023-01-18,0.2229,0.2257,0.2229,0.2257,643,90001529
27,2023-01-19,0.2132,0.2432,0.2121,0.2415,550,90001529
28,2023-01-20,0.2415,0.263,0.2415,0.2523,13710,90001529
29,2023-01-30,0.2853,0.3041,0.2518,0.2529,1212,90001529
30,2023-01-31,0.2533,0.2533,0.2224,0.2239,287,90001529
31,2023-02-01,0.2313,0.2333,0.2208,0.2333,375,90001529
32,2023-02-02,0.2303,0.2382,0.227,0.2297,1773,90001529
33,2023-02-03,0.2112,0.2121,0.1871,0.2044,7093,90001529
34,2023-02-06,0.1913,0.1913,0.1609,0.1691,5449,90001529
35,2023-02-07,0.1815,0.1815,0.1665,0.1742,3063,90001529
36,2023-02-08,0.173,0.1806,0.1628,0.1647,6427,90001529
37,2023-02-09,0.1629,0.1905,0.1629,0.1905,2073,90001529
38,2023-02-10,0.1942,0.1942,0.1701,0.1746,3748,90001529
39,2023-02-13,0.167,0.1923,0.167,0.1895,1255,90001529
40,2023-02-14,0.1953,0.1953,0.1793,0.1943,24250,90001529
41,2023-02-15,0.1949,0.1951,0.1702,0.1742,4829,90001529
42,2023-02-16,0.1797,0.2006,0.1465,0.1598,33577,90001529
43,2023-02-17,0.1626,0.165,0.1294,0.1294,3730,90001529
44,2023-02-20,0.1294,0.1824,0.1289,0.1805,6238,90001529
45,2023-02-21,0.1776,0.1897,0.1708,0.1843,12463,90001529
46,2023-02-22,0.1756,0.1797,0.16,0.1625,7796,90001529
47,2023-02-23,0.1595,0.1729,0.1502,0.1558,62952,90001529
48,2023-02-24,0.1526,0.1526,0.1288,0.1405,6057,90001529
49,2023-02-27,0.1284,0.1322,0.1257,0.13,1786,90001529
50,2023-02-28,0.1263,0.1421,0.123,0.1404,10414,90001529
51,2023-03-01,0.1386,0.1697,0.1362,0.1637,17947,90001529
52,2023-03-02,0.1615,0.1797,0.159,0.1623,14481,90001529
53,2023-03-03,0.1697,0.1705,0.1502,0.1661,5050,90001529
54,2023-03-06,0.1532,0.1544,0.14,0.1473,3032,90001529
55,2023-03-07,0.1404,0.1538,0.119,0.1198,7196,90001529
56,2023-03-08,0.1142,0.1172,0.107,0.1142,25296,90001529
57,2023-03-09,0.1105,0.1145,0.1,0.107,7677,90001529
58,2023-03-10,0.1002,0.1048,0.0869,0.0869,2906,90001529
59,2023-03-13,0.0869,0.1012,0.0869,0.0987,822,90001529
60,2023-03-14,0.0948,0.0966,0.0819,0.093,3106,90001529
