,日期,开盘,最高,最低,收盘,成交量,code
0,2023-09-28,0.1379,0.1444,0.1294,0.134,3207,90002673
1,2023-10-06,0.1343,0.1343,0.1343,0.1343,38,90002673
2,2023-10-09,0.1261,0.1278,0.1083,0.122,802447,90002673
3,2023-10-10,0.1223,0.1322,0.1091,0.1102,133163,90002673
4,2023-10-11,0.1161,0.1361,0.1161,0.1221,103631,90002673
5,2023-10-12,0.1334,0.1467,0.1211,0.1354,55650,90002673
6,2023-10-13,0.128,0.128,0.1079,0.1158,63404,90002673
7,2023-10-16,0.1135,0.1135,0.0813,0.0858,514327,90002673
8,2023-10-17,0.0891,0.0939,0.0811,0.0877,1474701,90002673
9,2023-10-18,0.0841,0.0841,0.0681,0.0705,4846504,90002673
10,2023-10-19,0.065,0.0708,0.0578,0.0583,12936220,90002673
11,2023-10-20,0.0546,0.0639,0.0491,0.052,37202979,90002673
12,2023-10-23,0.0486,0.049,0.0344,0.0383,87624844,90002673
13,2023-10-24,0.0383,0.0461,0.034,0.0383,211395672,90002673
14,2023-10-25,0.0438,0.0459,0.0274,0.0278,195309984,90002673
15,2023-10-26,0.0233,0.031,0.0184,0.0307,350644189,90002673
16,2023-10-27,0.029,0.0631,0.0253,0.0551,883842049,90002673
17,2023-10-30,0.051,0.0933,0.051,0.0848,322283333,90002673
18,2023-10-31,0.0796,0.0846,0.0705,0.0795,48605582,90002673
19,2023-11-01,0.0822,0.087,0.0649,0.071,72749939,90002673
20,2023-11-02,0.0762,0.0831,0.0566,0.0568,59484483,90002673
21,2023-11-03,0.0598,0.086,0.0598,0.078,105903105,90002673
22,2023-11-06,0.0899,0.1369,0.0899,0.1356,71191569,90002673
23,2023-11-07,0.1295,0.1354,0.1165,0.1244,14655326,90002673
24,2023-11-09,0.1212,0.137,0.1151,0.1209,8025357,90002673
25,2023-11-10,0.115,0.115,0.103,0.1077,8020968,90002673
26,2023-11-13,0.1199,0.1226,0.0997,0.1111,10132921,90002673
27,2023-11-14,0.1161,0.1261,0.0967,0.1067,14258452,90002673
28,2023-11-15,0.1311,0.1348,0.1086,0.1143,10641314,90002673
29,2023-11-16,0.1135,0.1135,0.076,0.076,15060744,90002673
30,2023-11-17,0.0726,0.0866,0.0702,0.0848,29097534,90002673
31,2023-11-20,0.0862,0.098,0.0667,0.0923,38479008,90002673
32,2023-11-21,0.0959,0.1128,0.0777,0.081,8723448,90002673
33,2023-11-22,0.0743,0.0797,0.048,0.048,13380110,90002673
