,日期,开盘,最高,最低,收盘,成交量,code
0,2017-11-28,0.0136,0.0185,0.009,0.0149,64195605,10001090
1,2017-11-29,0.0145,0.0237,0.0114,0.0152,198726752,10001090
2,2017-11-30,0.0169,0.0275,0.0143,0.0267,120471856,10001090
3,2017-12-01,0.0298,0.0376,0.0251,0.0364,238594471,10001090
4,2017-12-04,0.0385,0.0419,0.0211,0.0224,194140912,10001090
5,2017-12-05,0.023,0.0258,0.0085,0.0101,161616457,10001090
6,2017-12-06,0.0104,0.0284,0.0104,0.0172,134935933,10001090
7,2017-12-07,0.0175,0.0301,0.0149,0.023,188763035,10001090
8,2017-12-08,0.023,0.027,0.0115,0.0128,149118959,10001090
9,2017-12-11,0.0127,0.0143,0.005,0.0056,61651344,10001090
10,2017-12-12,0.0059,0.0134,0.0044,0.0134,56081093,10001090
11,2017-12-13,0.0133,0.0173,0.007,0.0081,158378995,10001090
12,2017-12-14,0.0086,0.0144,0.0071,0.0097,119835421,10001090
13,2017-12-15,0.012,0.0222,0.0107,0.0186,333418474,10001090
14,2017-12-18,0.0182,0.0182,0.0093,0.0135,472711242,10001090
15,2017-12-19,0.0135,0.0137,0.0037,0.0038,179701722,10001090
16,2017-12-20,0.0033,0.0051,0.0025,0.0027,33558521,10001090
17,2017-12-21,0.0034,0.0038,0.001,0.0012,26663045,10001090
18,2017-12-22,0.0013,0.0016,0.0005,0.0008,3839128,10001090
19,2017-12-25,0.0008,0.0011,0.0002,0.0003,6324253,10001090
20,2017-12-26,0.0005,0.0007,0.0001,0.0001,4467028,10001090
21,2017-12-27,0.0002,0.0004,0.0001,0.0001,1064760,10001090
