,日期,开盘,最高,最低,收盘,成交量,code
0,2022-12-12,0.1167,0.1363,0.115,0.1299,1729,90001648
1,2022-12-13,0.1199,0.1377,0.1199,0.1311,1721,90001648
2,2022-12-14,0.1324,0.14,0.1324,0.1358,315,90001648
3,2022-12-15,0.1292,0.1352,0.123,0.123,2082,90001648
4,2022-12-16,0.1316,0.1342,0.1265,0.1342,329,90001648
5,2022-12-19,0.1275,0.1481,0.12,0.1476,637,90001648
6,2022-12-20,0.16,0.18,0.1598,0.1748,45,90001648
7,2022-12-21,0.169,0.1728,0.1682,0.1728,177,90001648
8,2022-12-22,0.1683,0.1691,0.16,0.16,18,90001648
9,2022-12-23,0.18,0.18,0.16,0.16,11,90001648
10,2022-12-26,0.1604,0.1604,0.1604,0.1604,5,90001648
11,2022-12-27,0.1418,0.1455,0.1335,0.1335,460,90001648
12,2022-12-28,0.1433,0.1542,0.1432,0.1453,129,90001648
13,2022-12-29,0.1549,0.1581,0.1432,0.1455,110,90001648
14,2022-12-30,0.139,0.1402,0.139,0.1402,135,90001648
15,2023-01-03,0.1624,0.164,0.1397,0.1416,314,90001648
16,2023-01-04,0.1365,0.1515,0.1365,0.1515,140,90001648
17,2023-01-05,0.12,0.12,0.0965,0.0989,42,90001648
18,2023-01-06,0.0945,0.0948,0.0853,0.0937,372,90001648
19,2023-01-09,0.0891,0.0895,0.0864,0.089,128,90001648
20,2023-01-10,0.0888,0.0913,0.0802,0.0806,572,90001648
21,2023-01-11,0.0803,0.0862,0.0784,0.0862,454,90001648
22,2023-01-12,0.0839,0.0839,0.0783,0.0816,2542,90001648
23,2023-01-13,0.0751,0.0763,0.0646,0.0646,2057,90001648
24,2023-01-16,0.0633,0.0633,0.045,0.0472,6794,90001648
25,2023-01-17,0.0451,0.0451,0.0431,0.0431,673,90001648
26,2023-01-18,0.041,0.0427,0.0401,0.0427,426,90001648
27,2023-01-19,0.0453,0.0453,0.0372,0.0378,8593,90001648
28,2023-01-20,0.0365,0.0384,0.031,0.0314,2875,90001648
29,2023-01-30,0.0243,0.0243,0.0165,0.0194,4817,90001648
30,2023-01-31,0.0188,0.0238,0.0174,0.0228,8880,90001648
31,2023-02-01,0.0227,0.0247,0.018,0.0184,5126,90001648
32,2023-02-02,0.0172,0.0206,0.0168,0.0204,2684,90001648
33,2023-02-03,0.0226,0.0304,0.0224,0.0238,7589,90001648
34,2023-02-06,0.0264,0.0391,0.0264,0.0333,28041,90001648
35,2023-02-07,0.0333,0.0341,0.0278,0.0304,32884,90001648
36,2023-02-08,0.0287,0.0325,0.0252,0.0318,10507,90001648
37,2023-02-09,0.0333,0.0335,0.0192,0.0207,52741,90001648
38,2023-02-10,0.0208,0.0265,0.0194,0.0235,38446,90001648
39,2023-02-13,0.0245,0.0251,0.0159,0.0166,49887,90001648
40,2023-02-14,0.0162,0.02,0.0154,0.0173,37702,90001648
41,2023-02-15,0.0173,0.0177,0.0142,0.0169,209434,90001648
42,2023-02-16,0.0165,0.0284,0.0101,0.0209,1007181,90001648
43,2023-02-17,0.0231,0.0397,0.013,0.0373,1333498,90001648
44,2023-02-20,0.039,0.04,0.0176,0.0225,2500240,90001648
45,2023-02-21,0.0224,0.0268,0.0174,0.0235,2011300,90001648
46,2023-02-22,0.0264,0.0308,0.0228,0.0273,2917594,90001648
47,2023-02-23,0.0272,0.0272,0.0136,0.0193,2383035,90001648
48,2023-02-24,0.0224,0.0337,0.0222,0.0282,6755851,90001648
49,2023-02-27,0.0314,0.0385,0.0157,0.0323,3343271,90001648
50,2023-02-28,0.0308,0.0345,0.021,0.021,2099734,90001648
51,2023-03-01,0.0223,0.0259,0.0128,0.0149,3702329,90001648
52,2023-03-02,0.0149,0.0177,0.0127,0.0159,1105399,90001648
53,2023-03-03,0.0146,0.0197,0.0078,0.014,1069712,90001648
54,2023-03-06,0.0146,0.022,0.0124,0.0143,3606854,90001648
55,2023-03-07,0.0143,0.0331,0.0127,0.0331,11095837,90001648
56,2023-03-08,0.0335,0.0431,0.0286,0.0333,14099089,90001648
57,2023-03-09,0.0333,0.0413,0.0261,0.0328,10054167,90001648
58,2023-03-10,0.0375,0.0524,0.0354,0.0474,17703819,90001648
59,2023-03-13,0.0463,0.052,0.0341,0.036,13254760,90001648
60,2023-03-14,0.0377,0.0717,0.0377,0.0473,20596410,90001648
61,2023-03-15,0.0401,0.0484,0.0258,0.0479,9117801,90001648
62,2023-03-16,0.0532,0.0884,0.0532,0.0837,19413376,90001648
63,2023-03-17,0.06,0.0851,0.0461,0.0746,14608748,90001648
64,2023-03-20,0.0756,0.0851,0.0524,0.0815,3875736,90001648
65,2023-03-21,0.0722,0.074,0.0361,0.0363,3797982,90001648
66,2023-03-22,0.0326,0.0326,0.0078,0.015,3545061,90001648
