,日期,开盘,最高,最低,收盘,成交量,code
0,2016-07-13,0.2025,0.2025,0.187,0.1966,1449,10000670
1,2016-07-14,0.1948,0.2039,0.1948,0.1973,636,10000670
2,2016-07-15,0.194,0.1993,0.1929,0.1944,725,10000670
3,2016-07-18,0.1935,0.2032,0.189,0.2,973,10000670
4,2016-07-19,0.199,0.2164,0.1987,0.209,673,10000670
5,2016-07-20,0.2092,0.2149,0.2063,0.2115,1025,10000670
6,2016-07-21,0.2093,0.2093,0.197,0.1987,364,10000670
7,2016-07-22,0.198,0.2103,0.198,0.2088,247,10000670
8,2016-07-25,0.2083,0.2114,0.2035,0.2092,243,10000670
9,2016-07-26,0.2065,0.2065,0.19,0.1926,493,10000670
10,2016-07-27,0.1908,0.222,0.1881,0.2082,719,10000670
11,2016-07-28,0.21,0.2146,0.199,0.1992,270,10000670
12,2016-07-29,0.1993,0.2033,0.1953,0.2006,638,10000670
13,2016-08-01,0.2039,0.2076,0.1995,0.2005,210,10000670
14,2016-08-02,0.201,0.2025,0.1968,0.1995,156,10000670
15,2016-08-03,0.2012,0.2012,0.1933,0.1946,602,10000670
16,2016-08-04,0.1934,0.2042,0.1914,0.1926,1496,10000670
17,2016-08-05,0.1958,0.1958,0.1805,0.1889,401,10000670
18,2016-08-08,0.1893,0.1937,0.179,0.179,410,10000670
19,2016-08-09,0.1792,0.1792,0.1636,0.1647,339,10000670
20,2016-08-10,0.1645,0.1645,0.1593,0.1631,608,10000670
21,2016-08-11,0.161,0.1646,0.1395,0.1646,1059,10000670
22,2016-08-12,0.1605,0.164,0.1361,0.1365,943,10000670
23,2016-08-15,0.1383,0.1383,0.0951,0.1092,3271,10000670
24,2016-08-16,0.102,0.1199,0.0989,0.1092,2600,10000670
25,2016-08-17,0.1086,0.1163,0.1004,0.1108,836,10000670
26,2016-08-18,0.1046,0.1215,0.1008,0.1164,673,10000670
27,2016-08-19,0.1158,0.1269,0.1143,0.1193,1133,10000670
28,2016-08-22,0.1179,0.1263,0.1159,0.1252,306,10000670
29,2016-08-23,0.1233,0.1347,0.1194,0.1316,562,10000670
30,2016-08-24,0.1304,0.1376,0.1278,0.1355,217,10000670
31,2016-08-25,0.1294,0.1509,0.1294,0.1434,703,10000670
32,2016-08-26,0.146,0.146,0.1357,0.1437,358,10000670
33,2016-08-29,0.1485,0.1539,0.1453,0.1463,313,10000670
34,2016-08-30,0.146,0.146,0.1396,0.1425,277,10000670
35,2016-08-31,0.1359,0.145,0.135,0.1376,668,10000670
36,2016-09-01,0.1377,0.1459,0.1377,0.1459,118,10000670
37,2016-09-02,0.1437,0.1489,0.1425,0.1449,386,10000670
38,2016-09-05,0.141,0.1412,0.1299,0.1385,407,10000670
39,2016-09-06,0.1389,0.1472,0.1294,0.1325,281,10000670
40,2016-09-07,0.1328,0.136,0.1269,0.1326,209,10000670
41,2016-09-08,0.1419,0.1419,0.1348,0.1368,113,10000670
42,2016-09-09,0.1356,0.1361,0.1281,0.1327,257,10000670
43,2016-09-12,0.1449,0.167,0.1449,0.161,509,10000670
44,2016-09-13,0.158,0.1589,0.1555,0.1574,590,10000670
45,2016-09-14,0.1584,0.1694,0.1584,0.1657,316,10000670
46,2016-09-19,0.1677,0.1677,0.1562,0.1586,195,10000670
47,2016-09-20,0.1571,0.1609,0.157,0.1607,569,10000670
48,2016-09-21,0.1575,0.1591,0.1543,0.1567,194,10000670
49,2016-09-22,0.149,0.1506,0.1355,0.1424,274,10000670
50,2016-09-23,0.1424,0.1471,0.142,0.1467,277,10000670
51,2016-09-26,0.1469,0.1639,0.1469,0.1613,487,10000670
52,2016-09-27,0.1589,0.1642,0.1541,0.1572,482,10000670
53,2016-09-28,0.1552,0.1619,0.1552,0.1615,224,10000670
54,2016-09-29,0.1602,0.1602,0.1447,0.1483,364,10000670
55,2016-09-30,0.1536,0.1536,0.1436,0.1464,167,10000670
56,2016-10-03,0.1536,0.1536,0.1436,0.0,167,10000670
57,2016-10-04,0.1536,0.1536,0.1436,0.0,167,10000670
58,2016-10-05,0.1536,0.1536,0.1436,0.0,167,10000670
59,2016-10-06,0.1536,0.1536,0.1436,0.0,167,10000670
60,2016-10-07,0.1536,0.1536,0.1436,0.0,167,10000670
61,2016-10-10,0.1444,0.145,0.1238,0.1259,934,10000670
62,2016-10-11,0.1252,0.1252,0.1192,0.1193,371,10000670
63,2016-10-12,0.121,0.1255,0.121,0.1238,178,10000670
64,2016-10-13,0.1263,0.1263,0.1196,0.1237,429,10000670
65,2016-10-14,0.1242,0.1264,0.1153,0.1168,441,10000670
66,2016-10-17,0.1188,0.1303,0.1152,0.1273,971,10000670
67,2016-10-18,0.1262,0.1265,0.1028,0.1047,1142,10000670
68,2016-10-19,0.1027,0.1051,0.0968,0.1033,482,10000670
69,2016-10-20,0.0999,0.1021,0.097,0.1005,251,10000670
70,2016-10-21,0.1005,0.1024,0.0836,0.091,1127,10000670
71,2016-10-24,0.0888,0.0888,0.0659,0.0716,2666,10000670
72,2016-10-25,0.0707,0.0746,0.0702,0.0734,1077,10000670
73,2016-10-26,0.0736,0.081,0.0724,0.0786,1438,10000670
74,2016-10-27,0.0796,0.0843,0.0791,0.0811,1975,10000670
75,2016-10-28,0.0792,0.08,0.0673,0.0788,1916,10000670
