,日期,开盘,最高,最低,收盘,成交量,code
0,2022-10-31,0.481,0.51,0.4783,0.486,80523,10004755
1,2022-11-01,0.506,0.59,0.4951,0.59,55144,10004755
2,2022-11-02,0.5816,0.6333,0.5789,0.6199,56438,10004755
3,2022-11-03,0.6042,0.605,0.5929,0.5982,39474,10004755
4,2022-11-04,0.605,0.7206,0.605,0.7022,143861,10004755
5,2022-11-07,0.7036,0.721,0.6964,0.7083,284842,10004755
6,2022-11-08,0.706,0.706,0.6676,0.6806,30887,10004755
7,2022-11-09,0.6798,0.6895,0.6495,0.6605,41516,10004755
8,2022-11-10,0.6252,0.6313,0.6191,0.6295,9296,10004755
9,2022-11-11,0.7223,0.7614,0.6925,0.7241,100611,10004755
10,2022-11-14,0.7631,0.7701,0.7265,0.7265,84399,10004755
11,2022-11-15,0.7365,0.7922,0.7365,0.7855,62081,10004755
12,2022-11-16,0.7828,0.8007,0.7617,0.768,24193,10004755
13,2022-11-17,0.7461,0.7503,0.7142,0.7503,27308,10004755
14,2022-11-18,0.7535,0.7555,0.7309,0.7333,9625,10004755
15,2022-11-21,0.6795,0.7025,0.6795,0.7025,4427,10004755
16,2022-11-22,0.6978,0.7208,0.6854,0.699,20135,10004755
17,2022-11-23,0.712,0.7222,0.695,0.7222,61577,10004755
18,2022-11-24,0.7362,0.7362,0.6982,0.7018,94992,10004755
19,2022-11-25,0.7095,0.7303,0.7088,0.719,44385,10004755
20,2022-11-28,0.6501,0.6798,0.6329,0.6785,29729,10004755
21,2022-11-29,0.7135,0.785,0.7045,0.7777,41512,10004755
22,2022-11-30,0.7868,0.79,0.7733,0.7733,3387,10004755
23,2022-12-01,0.8493,0.8608,0.8296,0.8296,21780,10004755
24,2022-12-02,0.8277,0.8302,0.8101,0.8101,5141,10004755
25,2022-12-05,0.8401,0.8659,0.8321,0.8607,12229,10004755
26,2022-12-06,0.8628,0.9099,0.8628,0.8829,12432,10004755
27,2022-12-07,0.8605,0.8925,0.8605,0.888,4774,10004755
28,2022-12-08,0.8792,0.8792,0.8751,0.8751,775,10004755
29,2022-12-09,0.9065,0.9065,0.9065,0.9065,252,10004755
30,2022-12-12,0.9,0.9,0.8856,0.8856,3829,10004755
31,2022-12-13,0.876,0.8775,0.8698,0.8698,3203,10004755
32,2022-12-14,0.8665,0.8898,0.8665,0.8788,7985,10004755
33,2022-12-15,0.8646,0.8869,0.8646,0.875,11813,10004755
34,2022-12-16,0.8737,0.8803,0.8647,0.8741,6224,10004755
