,日期,开盘,最高,最低,收盘,成交量,code
0,2023-01-30,1.0614,1.0626,1.0187,1.0626,153,90001810
1,2023-01-31,1.0805,1.0805,1.0682,1.0682,17,90001810
2,2023-02-01,1.0352,1.0352,1.0089,1.0089,7,90001810
3,2023-02-02,0.9853,0.9853,0.9844,0.985,18,90001810
4,2023-02-06,1.0399,1.0399,1.0399,1.0399,5,90001810
5,2023-02-07,1.0694,1.0695,1.0585,1.0585,21,90001810
6,2023-02-09,1.1066,1.1066,1.1066,1.1066,5,90001810
7,2023-02-10,1.0213,1.084,1.0213,1.084,63,90001810
8,2023-02-13,1.0137,1.0142,1.0137,1.0142,70,90001810
9,2023-02-15,1.0061,1.0061,1.0061,1.0061,30,90001810
10,2023-02-16,1.0523,1.1005,1.0523,1.0949,122,90001810
11,2023-02-17,1.0983,1.0983,1.0983,1.0983,3,90001810
12,2023-02-20,1.0647,1.0647,1.0647,1.0647,1,90001810
13,2023-02-21,1.0054,1.0197,0.9784,1.0069,530,90001810
14,2023-02-22,1.0056,1.0056,1.0049,1.0049,75,90001810
