,日期,开盘,最高,最低,收盘,成交量,code
0,2024-03-28,0.1126,0.1139,0.0999,0.1115,735439,10007104
1,2024-03-28,0.1126,0.1139,0.0999,0.1115,735439,10007104
2,2024-03-29,0.1084,0.1197,0.1076,0.1086,4367119,10007104
3,2024-04-01,0.1035,0.1035,0.0925,0.0937,3262848,10007104
4,2024-04-02,0.0973,0.1051,0.0957,0.1014,6837279,10007104
5,2024-04-03,0.1025,0.1137,0.1013,0.1105,2771936,10007104
6,2024-04-08,0.1164,0.1293,0.1164,0.1286,1953080,10007104
7,2024-04-09,0.13,0.1326,0.1199,0.1199,1693433,10007104
8,2024-04-10,0.1245,0.1381,0.1245,0.1357,1061870,10007104
9,2024-04-11,0.1377,0.1377,0.125,0.1352,3794764,10007104
10,2024-04-12,0.1271,0.1367,0.125,0.1355,2593419,10007104
11,2024-04-15,0.1288,0.1377,0.1194,0.126,4263956,10007104
12,2024-04-16,0.1295,0.142,0.1277,0.1408,9152029,10007104
13,2024-04-17,0.1346,0.1346,0.1228,0.1228,3923729,10007104
14,2024-04-18,0.13,0.1314,0.1129,0.126,6902836,10007104
15,2024-04-19,0.1298,0.1424,0.1293,0.1415,3956415,10007104
16,2024-04-22,0.1463,0.1522,0.1353,0.142,3130291,10007104
17,2024-04-23,0.1382,0.145,0.1382,0.1425,239633,10007104
18,2024-04-24,0.1366,0.1403,0.1298,0.1298,1782365,10007104
19,2024-04-25,0.1328,0.1368,0.126,0.1344,2639995,10007104
20,2024-04-26,0.1283,0.1286,0.112,0.1123,1550463,10007104
21,2024-04-29,0.1095,0.1095,0.0845,0.0896,20399062,10007104
22,2024-04-30,0.0898,0.0992,0.0888,0.0953,10586033,10007104
23,2024-05-06,0.0836,0.0901,0.0795,0.0859,15010218,10007104
24,2024-05-07,0.0899,0.0959,0.0846,0.0933,6176440,10007104
25,2024-05-08,0.0965,0.1037,0.0953,0.1024,3793819,10007104
26,2024-05-09,0.1026,0.1026,0.0838,0.0838,5449501,10007104
27,2024-05-10,0.0822,0.0991,0.0822,0.095,12389712,10007104
28,2024-05-13,0.0992,0.106,0.0952,0.1002,7415912,10007104
29,2024-05-14,0.0949,0.1049,0.0945,0.1046,4950436,10007104
30,2024-05-15,0.1053,0.1161,0.1041,0.1161,4485809,10007104
31,2024-05-15,0.1053,0.1161,0.1041,0.1161,4485809,10007104
32,2024-05-16,0.1183,0.1208,0.1106,0.1196,6004468,10007104
33,2024-05-17,0.1207,0.1231,0.1087,0.1097,4992751,10007104
34,2024-05-20,0.1143,0.1143,0.1011,0.1117,6176926,10007104
35,2024-05-21,0.1134,0.118,0.109,0.118,700416,10007104
36,2024-05-22,0.116,0.1215,0.1083,0.1117,2841731,10007104
