,日期,开盘,最高,最低,收盘,成交量,code
0,2024-04-25,0.1831,0.1997,0.1812,0.1906,1041,90003562
1,2024-04-26,0.2012,0.2012,0.1601,0.1601,393,90003562
2,2024-04-29,0.1681,0.1681,0.1423,0.143,496,90003562
3,2024-04-30,0.1442,0.1445,0.141,0.1445,23,90003562
4,2024-05-06,0.1346,0.1346,0.123,0.123,54,90003562
5,2024-05-07,0.1285,0.1285,0.1199,0.1221,805,90003562
6,2024-05-08,0.1247,0.1319,0.1247,0.1319,271,90003562
7,2024-05-09,0.135,0.135,0.1168,0.1168,771,90003562
8,2024-05-10,0.1198,0.1274,0.1198,0.1205,1459,90003562
9,2024-05-13,0.1232,0.1232,0.1163,0.1206,714,90003562
10,2024-05-14,0.126,0.126,0.1194,0.1229,513,90003562
11,2024-05-15,0.127,0.1326,0.1234,0.1324,797,90003562
12,2024-05-15,0.127,0.1326,0.1234,0.1324,797,90003562
13,2024-05-16,0.1325,0.1325,0.1205,0.1281,762,90003562
14,2024-05-17,0.1294,0.1294,0.12,0.12,51,90003562
15,2024-05-20,0.1018,0.109,0.1018,0.1054,361,90003562
16,2024-05-21,0.1052,0.1085,0.1052,0.1085,51,90003562
17,2024-05-22,0.1055,0.1055,0.1034,0.1034,260,90003562
18,2024-05-23,0.116,0.116,0.116,0.116,3,90003562
19,2024-05-24,0.1207,0.1329,0.1184,0.1329,741,90003562
20,2024-05-27,0.128,0.131,0.1275,0.1284,599,90003562
21,2024-05-28,0.1238,0.1299,0.1228,0.1299,157,90003562
22,2024-05-29,0.1207,0.1293,0.12,0.1249,1380,90003562
23,2024-05-30,0.1225,0.1225,0.1225,0.1225,5,90003562
24,2024-05-31,0.1275,0.1335,0.1275,0.1335,41,90003562
25,2024-06-03,0.1414,0.1414,0.129,0.1396,633,90003562
26,2024-06-04,0.1245,0.1245,0.1202,0.123,162,90003562
27,2024-06-05,0.1202,0.1268,0.1202,0.1268,220,90003562
28,2024-06-06,0.1237,0.125,0.1237,0.125,43,90003562
29,2024-06-07,0.1458,0.1458,0.1371,0.1382,1270,90003562
30,2024-06-11,0.1442,0.1573,0.1442,0.1489,447,90003562
31,2024-06-12,0.1497,0.1521,0.1451,0.1451,284,90003562
32,2024-06-13,0.1518,0.1575,0.1518,0.1567,793,90003562
33,2024-06-14,0.155,0.1618,0.1454,0.1454,756,90003562
34,2024-06-17,0.1519,0.1531,0.1457,0.1496,740,90003562
35,2024-06-18,0.1443,0.1485,0.1443,0.147,627,90003562
36,2024-06-19,0.1492,0.1492,0.1485,0.1487,188,90003562
37,2024-06-20,0.1479,0.159,0.1479,0.159,445,90003562
38,2024-06-21,0.1625,0.1625,0.1625,0.1625,30,90003562
39,2024-06-24,0.1719,0.1719,0.1686,0.1697,101,90003562
40,2024-06-25,0.175,0.1844,0.174,0.1844,41,90003562
41,2024-06-26,0.1898,0.1962,0.1745,0.1745,1885,90003562
42,2024-06-27,0.188,0.188,0.1819,0.186,413,90003562
43,2024-06-28,0.1705,0.1757,0.168,0.1724,464,90003562
