,日期,开盘,最高,最低,收盘,成交量,code
0,2024-01-31,0.2055,0.2055,0.2024,0.2024,477,10006843
1,2024-01-31,0.2055,0.2055,0.2024,0.2024,477,10006843
2,2024-02-01,0.1962,0.2181,0.195,0.2068,252953,10006843
3,2024-02-01,0.1962,0.2181,0.195,0.2068,252953,10006843
4,2024-02-02,0.2035,0.211,0.1739,0.1915,209580,10006843
5,2024-02-02,0.2035,0.211,0.1739,0.1915,209580,10006843
6,2024-02-05,0.1773,0.2047,0.1606,0.2047,72180,10006843
7,2024-02-05,0.1773,0.2047,0.1606,0.2047,72180,10006843
8,2024-02-06,0.1995,0.2359,0.1995,0.2359,19588,10006843
9,2024-02-06,0.1995,0.2359,0.1995,0.2359,19588,10006843
10,2024-02-07,0.2561,0.2609,0.2511,0.2523,157974,10006843
11,2024-02-07,0.2561,0.2609,0.2511,0.2523,157974,10006843
12,2024-02-08,0.2679,0.2805,0.2666,0.2666,271498,10006843
13,2024-02-08,0.2679,0.2805,0.2666,0.2666,271498,10006843
14,2024-02-19,0.2724,0.2766,0.2724,0.2766,1730,10006843
15,2024-02-19,0.2724,0.2766,0.2724,0.2766,1730,10006843
16,2024-02-20,0.2673,0.2682,0.2623,0.2645,7857,10006843
17,2024-02-20,0.2673,0.2682,0.2623,0.2645,7857,10006843
18,2024-02-21,0.2648,0.2813,0.2648,0.268,18379,10006843
19,2024-02-21,0.2648,0.2813,0.2648,0.268,18379,10006843
20,2024-02-22,0.2665,0.2803,0.2665,0.2729,11387,10006843
21,2024-02-22,0.2665,0.2803,0.2665,0.2729,11387,10006843
22,2024-02-23,0.2718,0.2755,0.2718,0.2755,7676,10006843
23,2024-02-26,0.2757,0.2904,0.2757,0.2799,61146,10006843
24,2024-02-26,0.2757,0.2904,0.2757,0.2799,61146,10006843
25,2024-02-27,0.275,0.3034,0.275,0.3034,40454,10006843
26,2024-02-28,0.3068,0.3165,0.2962,0.3068,35893,10006843
27,2024-02-29,0.298,0.3111,0.298,0.3111,14256,10006843
28,2024-03-01,0.3217,0.3249,0.3215,0.3249,386,10006843
29,2024-03-04,0.3341,0.3341,0.3219,0.3259,2971,10006843
30,2024-03-05,0.3251,0.3298,0.3251,0.3261,5449,10006843
31,2024-03-06,0.3242,0.3344,0.3228,0.3305,1057,10006843
32,2024-03-07,0.3195,0.3195,0.308,0.3099,7520,10006843
33,2024-03-08,0.3093,0.3093,0.3085,0.3085,4936,10006843
34,2024-03-11,0.317,0.3257,0.3152,0.3257,1950,10006843
35,2024-03-12,0.3307,0.3307,0.3261,0.3265,17610,10006843
36,2024-03-13,0.33,0.33,0.3228,0.3228,19337,10006843
37,2024-03-14,0.3239,0.3239,0.3173,0.3173,28181,10006843
38,2024-03-15,0.3124,0.3124,0.3102,0.3102,2495,10006843
39,2024-03-18,0.3227,0.3302,0.3227,0.3298,13937,10006843
40,2024-03-19,0.3311,0.3311,0.3207,0.3207,9597,10006843
41,2024-03-20,0.3249,0.3249,0.3224,0.3226,14270,10006843
42,2024-03-21,0.3251,0.3251,0.318,0.3199,6559,10006843
43,2024-03-22,0.3063,0.3063,0.3058,0.3058,660,10006843
44,2024-03-22,0.3063,0.3063,0.3058,0.3058,660,10006843
45,2024-03-25,0.2976,0.3049,0.2976,0.3044,13492,10006843
46,2024-03-26,0.2984,0.2984,0.2807,0.2807,10406,10006843
47,2024-03-27,0.2732,0.2745,0.2707,0.271,43748,10006843
48,2024-03-28,0.2667,0.2756,0.2656,0.2751,26471,10006843
49,2024-03-28,0.2667,0.2756,0.2656,0.2751,26471,10006843
50,2024-03-29,0.2705,0.2735,0.261,0.2735,25439,10006843
51,2024-04-02,0.286,0.286,0.286,0.286,576,10006843
52,2024-04-03,0.27,0.27,0.2678,0.2678,2280,10006843
53,2024-04-08,0.2662,0.2662,0.2547,0.2552,28675,10006843
54,2024-04-09,0.2531,0.2591,0.2487,0.2591,10960,10006843
55,2024-04-10,0.2602,0.2602,0.2441,0.2457,6980,10006843
56,2024-04-11,0.2483,0.2538,0.2448,0.2454,15758,10006843
57,2024-04-12,0.25,0.25,0.25,0.25,935,10006843
58,2024-04-15,0.2547,0.2574,0.2547,0.2574,10714,10006843
59,2024-04-16,0.2493,0.2493,0.2373,0.2373,29941,10006843
60,2024-04-17,0.2414,0.2549,0.2414,0.2549,85617,10006843
61,2024-04-18,0.2447,0.2611,0.2447,0.2523,108161,10006843
62,2024-04-19,0.2403,0.2403,0.2344,0.2344,1743,10006843
63,2024-04-22,0.2282,0.2357,0.2282,0.2357,1918,10006843
64,2024-04-23,0.2366,0.2379,0.2301,0.2342,52810,10006843
65,2024-04-24,0.2407,0.2407,0.239,0.2405,1285,10006843
