,日期,开盘,最高,最低,收盘,成交量,code
0,2024-05-24,0.8758,0.8758,0.8758,0.8758,4243,10007385
1,2024-05-27,0.906,0.906,0.906,0.906,4070,10007385
2,2024-05-28,0.8633,0.91,0.8633,0.91,24812,10007385
3,2024-05-29,0.9012,0.9012,0.8824,0.8824,28072,10007385
4,2024-06-03,0.9097,0.9097,0.9097,0.9097,13592,10007385
5,2024-06-07,1.036,1.036,1.036,1.036,52052,10007385
6,2024-06-18,0.963,0.963,0.963,0.963,5816,10007385
7,2024-06-19,1.017,1.0239,1.017,1.0239,9179,10007385
8,2024-06-20,1.053,1.053,1.053,1.053,14416,10007385
9,2024-06-24,1.1775,1.1816,1.1775,1.1816,5407,10007385
10,2024-06-26,1.2635,1.2635,1.1837,1.1883,52934,10007385
11,2024-06-27,1.2262,1.2435,1.2262,1.2435,8134,10007385
12,2024-06-28,1.1986,1.1986,1.1986,1.1986,4601,10007385
