,日期,开盘,最高,最低,收盘,成交量,code
0,2023-07-27,0.0738,0.0739,0.066,0.0671,499628,10005823
1,2023-07-28,0.0663,0.074,0.0644,0.0736,394754,10005823
2,2023-07-31,0.0751,0.0844,0.0748,0.0801,638017,10005823
3,2023-08-01,0.0803,0.0813,0.079,0.0804,93724,10005823
4,2023-08-02,0.0803,0.0829,0.0778,0.0785,49104,10005823
5,2023-08-03,0.0773,0.0801,0.076,0.078,567889,10005823
6,2023-08-04,0.0826,0.0837,0.0777,0.0837,407078,10005823
7,2023-08-07,0.0812,0.0818,0.0774,0.0777,496061,10005823
8,2023-08-08,0.0787,0.0789,0.0759,0.0764,264153,10005823
9,2023-08-09,0.0763,0.0773,0.071,0.071,202543,10005823
10,2023-08-10,0.0715,0.0733,0.0683,0.0721,258762,10005823
11,2023-08-11,0.0681,0.0681,0.0586,0.0586,71095,10005823
12,2023-08-14,0.054,0.0555,0.0495,0.0541,727284,10005823
13,2023-08-15,0.0541,0.0541,0.0446,0.0476,1341697,10005823
14,2023-08-16,0.0446,0.0483,0.0406,0.0406,658875,10005823
15,2023-08-17,0.0399,0.0509,0.0399,0.0475,684670,10005823
16,2023-08-18,0.0502,0.0531,0.0473,0.0484,951277,10005823
17,2023-08-21,0.0447,0.05,0.0429,0.0433,933796,10005823
18,2023-08-22,0.046,0.0491,0.0377,0.0483,648036,10005823
19,2023-08-23,0.0451,0.046,0.0401,0.0407,773851,10005823
20,2023-08-24,0.0428,0.046,0.0405,0.0417,407995,10005823
21,2023-08-25,0.0389,0.0406,0.0364,0.0394,735263,10005823
22,2023-08-28,0.0723,0.0731,0.0431,0.0443,1949305,10005823
23,2023-08-29,0.044,0.062,0.044,0.0618,2397341,10005823
24,2023-08-30,0.0649,0.0791,0.0649,0.0725,3122303,10005823
25,2023-08-31,0.0668,0.0753,0.0668,0.0696,1503750,10005823
26,2023-09-01,0.0707,0.0722,0.0626,0.0665,494297,10005823
27,2023-09-04,0.0665,0.0709,0.0618,0.0709,808716,10005823
28,2023-09-05,0.0732,0.0732,0.0639,0.065,566650,10005823
29,2023-09-06,0.0615,0.0668,0.0588,0.0658,889745,10005823
30,2023-09-07,0.0622,0.0623,0.05,0.05,768692,10005823
31,2023-09-08,0.0482,0.0524,0.0478,0.0496,885715,10005823
32,2023-09-11,0.0488,0.0566,0.0477,0.0525,1571960,10005823
33,2023-09-12,0.0517,0.0521,0.0482,0.0482,156098,10005823
34,2023-09-13,0.047,0.0479,0.041,0.0434,1858798,10005823
35,2023-09-14,0.043,0.0433,0.0396,0.0414,1083925,10005823
36,2023-09-15,0.0411,0.0464,0.0398,0.0431,387736,10005823
37,2023-09-18,0.041,0.0441,0.0396,0.0406,1435561,10005823
38,2023-09-19,0.04,0.0407,0.0374,0.0374,729244,10005823
39,2023-09-20,0.0376,0.0393,0.0362,0.0364,961485,10005823
40,2023-09-21,0.035,0.0378,0.0348,0.035,436556,10005823
41,2023-09-22,0.0351,0.0452,0.0351,0.0452,1824989,10005823
42,2023-09-25,0.0452,0.0452,0.0403,0.0404,1182685,10005823
43,2023-09-26,0.042,0.0431,0.0395,0.041,628737,10005823
44,2023-09-27,0.042,0.0451,0.0415,0.0437,594465,10005823
45,2023-09-28,0.0449,0.0454,0.0417,0.0439,294352,10005823
46,2023-10-09,0.0405,0.0414,0.0365,0.0385,2507305,10005823
47,2023-10-10,0.0398,0.0398,0.0348,0.0351,1407669,10005823
48,2023-10-11,0.0363,0.039,0.035,0.0385,1248187,10005823
49,2023-10-12,0.0397,0.0414,0.0371,0.0394,355690,10005823
50,2023-10-13,0.0365,0.0388,0.0359,0.0366,1116830,10005823
51,2023-10-16,0.0368,0.0368,0.0285,0.0291,1060065,10005823
52,2023-10-17,0.0292,0.0328,0.0287,0.0317,362519,10005823
53,2023-10-18,0.0328,0.0328,0.0283,0.0294,841479,10005823
54,2023-10-19,0.0284,0.0324,0.0284,0.0304,2715451,10005823
55,2023-10-20,0.0285,0.0311,0.0283,0.0285,1704045,10005823
56,2023-10-23,0.0285,0.0285,0.023,0.0244,1340001,10005823
57,2023-10-24,0.0242,0.0273,0.0231,0.0248,2061661,10005823
58,2023-10-25,0.026,0.0281,0.0237,0.0237,2651357,10005823
59,2023-10-26,0.0226,0.0256,0.0177,0.0213,7658298,10005823
60,2023-10-27,0.0213,0.0253,0.0195,0.0245,5141173,10005823
61,2023-10-30,0.024,0.0307,0.024,0.0283,10005459,10005823
62,2023-10-31,0.0283,0.0292,0.0254,0.027,3478741,10005823
63,2023-11-01,0.0277,0.0277,0.0235,0.0247,3188079,10005823
64,2023-11-02,0.0256,0.0264,0.0219,0.0219,1417534,10005823
65,2023-11-03,0.023,0.0264,0.0225,0.0256,3706505,10005823
66,2023-11-06,0.0266,0.0319,0.0266,0.0318,6070912,10005823
67,2023-11-07,0.0318,0.0335,0.0291,0.0321,7811759,10005823
68,2023-11-08,0.0307,0.0395,0.0307,0.0352,37058568,10005823
69,2023-11-09,0.0347,0.0367,0.0315,0.0333,18517898,10005823
70,2023-11-10,0.0318,0.0323,0.0288,0.0302,7284847,10005823
71,2023-11-13,0.0323,0.0326,0.03,0.0325,2189457,10005823
72,2023-11-14,0.0325,0.0354,0.0317,0.0354,10704080,10005823
73,2023-11-15,0.04,0.0404,0.034,0.0346,8849946,10005823
74,2023-11-16,0.0328,0.0338,0.0279,0.028,8613391,10005823
75,2023-11-17,0.028,0.0293,0.0263,0.028,4675862,10005823
76,2023-11-20,0.028,0.029,0.0245,0.0281,9093414,10005823
77,2023-11-21,0.0287,0.03,0.0248,0.0254,15041218,10005823
78,2023-11-22,0.0254,0.0254,0.0199,0.0199,6166860,10005823
79,2023-11-23,0.0199,0.0207,0.018,0.0207,5185977,10005823
80,2023-11-24,0.0194,0.0194,0.0162,0.0165,2265890,10005823
81,2023-11-27,0.0165,0.0177,0.0159,0.0175,2243309,10005823
82,2023-11-28,0.0179,0.0191,0.0162,0.0178,3263289,10005823
83,2023-11-29,0.0185,0.0185,0.0154,0.0154,1883334,10005823
84,2023-11-30,0.015,0.0151,0.0129,0.0144,10433702,10005823
