,日期,开盘,最高,最低,收盘,成交量,code
0,2023-07-27,0.1203,0.1266,0.12,0.1266,28400,10005852
1,2023-07-31,0.1198,0.1198,0.1182,0.1182,16290,10005852
2,2023-08-03,0.1145,0.1145,0.1145,0.1145,306,10005852
3,2023-08-07,0.1104,0.1148,0.1104,0.1148,19609,10005852
4,2023-08-08,0.1156,0.1156,0.1156,0.1156,352,10005852
5,2023-08-09,0.1155,0.1189,0.1155,0.1189,19828,10005852
6,2023-08-11,0.1266,0.1318,0.1266,0.1318,6889,10005852
7,2023-08-14,0.1416,0.1485,0.1416,0.1482,4149,10005852
8,2023-08-15,0.1455,0.1531,0.1455,0.1531,13079,10005852
9,2023-08-16,0.1581,0.1581,0.1581,0.1581,399,10005852
10,2023-08-17,0.1733,0.1733,0.164,0.1652,1791,10005852
11,2023-08-18,0.1619,0.1701,0.1619,0.1701,17574,10005852
12,2023-08-21,0.1762,0.1852,0.1728,0.1852,73828,10005852
13,2023-08-22,0.1859,0.1975,0.1762,0.1762,37080,10005852
14,2023-08-23,0.1833,0.1886,0.1827,0.1877,109447,10005852
15,2023-08-24,0.1889,0.1915,0.1889,0.1915,20300,10005852
16,2023-08-28,0.153,0.1843,0.153,0.1818,27696,10005852
17,2023-08-30,0.1586,0.1586,0.1477,0.1477,26394,10005852
18,2023-08-31,0.1504,0.1504,0.1433,0.1478,34051,10005852
19,2023-09-04,0.1493,0.1515,0.1493,0.1496,4758,10005852
20,2023-09-05,0.1422,0.1482,0.1422,0.1482,13310,10005852
21,2023-09-06,0.151,0.151,0.151,0.151,170,10005852
22,2023-09-07,0.1755,0.1755,0.1755,0.1755,188,10005852
23,2023-09-15,0.1928,0.1928,0.1928,0.1928,343,10005852
24,2023-09-18,0.2018,0.2018,0.2008,0.2008,699,10005852
25,2023-09-21,0.213,0.2157,0.2118,0.2157,2860,10005852
26,2023-09-22,0.2095,0.2095,0.2095,0.2095,3060,10005852
27,2023-09-26,0.2021,0.2021,0.2021,0.2021,3020,10005852
28,2023-09-28,0.1933,0.1933,0.1933,0.1933,60,10005852
29,2023-10-09,0.1961,0.1961,0.1915,0.1915,16100,10005852
30,2023-10-10,0.1915,0.1915,0.1915,0.1915,490,10005852
31,2023-10-11,0.183,0.183,0.1823,0.1823,3199,10005852
32,2023-10-12,0.18,0.18,0.18,0.18,241,10005852
33,2023-10-16,0.1957,0.1957,0.1957,0.1957,2660,10005852
34,2023-10-19,0.2029,0.204,0.2029,0.204,4090,10005852
35,2023-10-20,0.2109,0.2125,0.2072,0.2072,12540,10005852
36,2023-10-23,0.228,0.2373,0.228,0.2373,9550,10005852
37,2023-10-24,0.2333,0.2343,0.2208,0.2208,86520,10005852
38,2023-10-25,0.2214,0.2214,0.2214,0.2214,2740,10005852
39,2023-10-26,0.2311,0.2311,0.2311,0.2311,5990,10005852
40,2023-10-27,0.2256,0.2256,0.2256,0.2256,1657,10005852
41,2023-10-31,0.1958,0.1986,0.1958,0.1986,37982,10005852
42,2023-11-07,0.1863,0.1863,0.1863,0.1863,442,10005852
43,2023-11-08,0.1818,0.1818,0.1818,0.1818,424,10005852
44,2023-11-09,0.1833,0.1833,0.1833,0.1833,3509,10005852
45,2023-11-10,0.1837,0.1837,0.1837,0.1837,3990,10005852
46,2023-11-13,0.185,0.185,0.185,0.185,2550,10005852
47,2023-11-16,0.1827,0.1867,0.1807,0.1867,452490,10005852
48,2023-11-17,0.1955,0.196,0.1954,0.1955,66623,10005852
49,2023-11-20,0.1869,0.1871,0.1864,0.1871,3780,10005852
50,2023-11-21,0.1843,0.1843,0.1843,0.1843,7970,10005852
51,2023-11-23,0.1996,0.1996,0.1996,0.1996,5380,10005852
52,2023-11-29,0.214,0.214,0.214,0.214,250,10005852
53,2023-12-01,0.2191,0.2199,0.2191,0.2197,58500,10005852
54,2023-12-05,0.2314,0.2314,0.2314,0.2314,33,10005852
55,2023-12-06,0.2255,0.2255,0.2255,0.2255,7250,10005852
56,2023-12-11,0.2037,0.2037,0.2037,0.2037,6290,10005852
57,2023-12-14,0.2225,0.2225,0.2225,0.2225,150,10005852
58,2023-12-15,0.2254,0.2254,0.2254,0.2254,11890,10005852
59,2023-12-19,0.2367,0.2395,0.2367,0.2395,3390,10005852
60,2023-12-20,0.2404,0.2404,0.2404,0.2404,3790,10005852
61,2023-12-21,0.2443,0.2443,0.2306,0.2306,15806,10005852
62,2023-12-22,0.2385,0.2385,0.2349,0.237,20670,10005852
63,2023-12-25,0.2415,0.2434,0.2411,0.243,33235,10005852
64,2023-12-26,0.2484,0.2561,0.2484,0.2561,24258,10005852
65,2023-12-27,0.2514,0.253,0.2501,0.2516,31950,10005852
66,2023-12-29,0.2301,0.2309,0.2262,0.2283,47266,10005852
67,2024-01-02,0.2339,0.234,0.2337,0.2337,4280,10005852
68,2024-01-03,0.2422,0.2492,0.2422,0.2492,8130,10005852
69,2024-01-04,0.2515,0.2584,0.2515,0.2562,41800,10005852
70,2024-01-05,0.2586,0.2742,0.2552,0.274,29746,10005852
71,2024-01-08,0.2731,0.2972,0.2731,0.2965,42831,10005852
72,2024-01-09,0.2984,0.2984,0.2984,0.2984,840,10005852
73,2024-01-10,0.2953,0.2953,0.2953,0.2953,10752,10005852
74,2024-01-11,0.2982,0.2982,0.2888,0.2912,26260,10005852
75,2024-01-12,0.2903,0.3029,0.2903,0.3029,16725,10005852
76,2024-01-15,0.3029,0.3082,0.3,0.3082,20290,10005852
77,2024-01-17,0.3145,0.3231,0.3145,0.3231,6095,10005852
