,日期,开盘,最高,最低,收盘,成交量,code
0,2024-03-19,0.278,0.2944,0.278,0.294,2453,90003426
1,2024-03-20,0.294,0.2978,0.294,0.2947,420,90003426
2,2024-03-21,0.2936,0.3,0.293,0.2987,301,90003426
3,2024-03-22,0.3075,0.327,0.3075,0.3202,665,90003426
4,2024-03-22,0.3075,0.327,0.3075,0.3202,665,90003426
5,2024-03-25,0.3302,0.3524,0.3212,0.3524,3532,90003426
6,2024-03-26,0.3432,0.3554,0.3381,0.3478,881,90003426
7,2024-03-27,0.3357,0.3817,0.3357,0.3815,552,90003426
8,2024-03-28,0.3789,0.3846,0.3551,0.3746,373,90003426
9,2024-03-28,0.3789,0.3846,0.3551,0.3746,373,90003426
10,2024-03-29,0.368,0.3737,0.3663,0.3663,75,90003426
11,2024-04-01,0.3327,0.3327,0.3178,0.3178,526,90003426
12,2024-04-02,0.3209,0.3272,0.3157,0.3271,6528,90003426
13,2024-04-03,0.3332,0.3332,0.3243,0.3314,261,90003426
14,2024-04-08,0.3445,0.3612,0.3427,0.3606,1322,90003426
15,2024-04-09,0.3558,0.3578,0.3491,0.3491,179,90003426
16,2024-04-10,0.368,0.3792,0.368,0.3756,771,90003426
17,2024-04-11,0.3822,0.3876,0.3707,0.3875,1385,90003426
18,2024-04-12,0.3813,0.4073,0.3813,0.4015,470,90003426
19,2024-04-15,0.3762,0.3857,0.3715,0.3732,94,90003426
20,2024-04-16,0.3887,0.3887,0.3887,0.3887,50,90003426
21,2024-04-18,0.3905,0.3905,0.3737,0.3737,18,90003426
22,2024-04-19,0.398,0.4201,0.398,0.4127,1332,90003426
23,2024-04-22,0.4202,0.4277,0.404,0.4131,2070,90003426
24,2024-04-23,0.4112,0.416,0.405,0.4072,342,90003426
25,2024-04-24,0.4137,0.4137,0.3949,0.3949,174,90003426
26,2024-04-25,0.3833,0.3833,0.3792,0.3792,65,90003426
27,2024-04-26,0.3739,0.3739,0.3375,0.3375,111,90003426
28,2024-04-29,0.3146,0.3146,0.28,0.2861,316,90003426
29,2024-04-30,0.2912,0.3023,0.2888,0.3023,331,90003426
30,2024-05-06,0.28,0.28,0.2624,0.2709,5921,90003426
31,2024-05-07,0.2757,0.2757,0.2628,0.2726,13992,90003426
32,2024-05-08,0.2799,0.2959,0.2785,0.2959,1459,90003426
33,2024-05-09,0.2975,0.2975,0.2646,0.2695,773,90003426
34,2024-05-10,0.2729,0.2867,0.2728,0.2843,1126,90003426
35,2024-05-13,0.2974,0.2974,0.2866,0.2914,1699,90003426
36,2024-05-14,0.295,0.3026,0.295,0.3026,795,90003426
37,2024-05-15,0.3041,0.313,0.2963,0.313,140,90003426
38,2024-05-15,0.3041,0.313,0.2963,0.313,140,90003426
39,2024-05-16,0.3058,0.3129,0.296,0.3129,294,90003426
40,2024-05-17,0.314,0.3152,0.2908,0.2908,701,90003426
41,2024-05-20,0.2907,0.2907,0.271,0.2819,808,90003426
42,2024-05-21,0.2861,0.2938,0.2829,0.2938,251,90003426
43,2024-05-22,0.2947,0.2947,0.2704,0.2734,1019,90003426
44,2024-05-23,0.2806,0.2996,0.275,0.2996,2085,90003426
45,2024-05-24,0.308,0.3239,0.291,0.3216,1746,90003426
46,2024-05-27,0.3203,0.3361,0.3203,0.3247,2947,90003426
47,2024-05-28,0.3215,0.337,0.3191,0.337,3171,90003426
48,2024-05-30,0.3234,0.332,0.3234,0.3305,320,90003426
49,2024-05-31,0.3259,0.3281,0.3097,0.3281,12645,90003426
50,2024-06-03,0.3257,0.329,0.3247,0.329,20,90003426
51,2024-06-04,0.3181,0.3227,0.3012,0.3012,86,90003426
52,2024-06-05,0.3033,0.3082,0.2842,0.3082,3114,90003426
53,2024-06-06,0.3045,0.3234,0.2951,0.3192,90974,90003426
54,2024-06-07,0.3247,0.3669,0.3226,0.3536,88412,90003426
55,2024-06-11,0.3625,0.3693,0.3472,0.3515,258,90003426
56,2024-06-12,0.3546,0.3546,0.3546,0.3546,15,90003426
57,2024-06-13,0.3524,0.357,0.3478,0.3564,1593,90003426
58,2024-06-14,0.3679,0.3693,0.3425,0.3439,4369,90003426
59,2024-06-17,0.3448,0.3448,0.3255,0.3286,503,90003426
60,2024-06-18,0.3235,0.3288,0.3235,0.3288,2454,90003426
61,2024-06-19,0.33,0.343,0.33,0.343,269595,90003426
62,2024-06-20,0.35,0.3715,0.35,0.3715,11834,90003426
63,2024-06-21,0.3772,0.3854,0.3689,0.3728,2302,90003426
64,2024-06-24,0.38,0.401,0.3736,0.4,36974,90003426
65,2024-06-25,0.4,0.4413,0.4,0.4357,5594,90003426
66,2024-06-26,0.4248,0.4248,0.395,0.3994,2913,90003426
67,2024-06-27,0.4134,0.4265,0.4118,0.4256,334,90003426
68,2024-06-28,0.4322,0.4486,0.413,0.4486,12202,90003426
