,日期,开盘,最高,最低,收盘,成交量,code
0,2018-12-03,0.103,0.1092,0.075,0.0776,179848416,10001547
1,2018-12-04,0.0764,0.0825,0.0701,0.078,170914572,10001547
2,2018-12-05,0.066,0.0785,0.065,0.0718,169773693,10001547
3,2018-12-06,0.0633,0.0633,0.0462,0.0462,482601481,10001547
4,2018-12-07,0.049,0.0507,0.0386,0.0394,258389450,10001547
5,2018-12-10,0.0345,0.0366,0.0259,0.0297,479490073,10001547
6,2018-12-11,0.0298,0.0325,0.0274,0.0311,266814998,10001547
7,2018-12-12,0.0352,0.0368,0.0294,0.0307,319176007,10001547
8,2018-12-12,0.0352,0.0368,0.0294,0.0307,319176007,10001547
9,2018-12-13,0.0312,0.0468,0.0307,0.0408,1011600931,10001547
10,2018-12-14,0.0363,0.0368,0.026,0.0264,629217895,10001547
11,2018-12-17,0.0254,0.0291,0.0212,0.0253,549603697,10001547
12,2018-12-18,0.0228,0.0259,0.013,0.0132,739920500,10001547
13,2018-12-19,0.014,0.0148,0.0059,0.0071,373576181,10001547
14,2018-12-20,0.0057,0.0073,0.0034,0.0041,333126286,10001547
15,2018-12-20,0.0057,0.0073,0.0034,0.0041,333126286,10001547
16,2018-12-21,0.0035,0.0035,0.0018,0.0019,136076391,10001547
17,2018-12-24,0.0013,0.0016,0.0004,0.0005,53109330,10001547
18,2018-12-25,0.0004,0.0006,0.0001,0.0002,28369584,10001547
19,2018-12-26,0.0001,0.0002,0.0001,0.0001,811573,10001547
