,日期,开盘,最高,最低,收盘,成交量,code
0,2023-11-23,0.0084,0.0092,0.0043,0.0043,1967989,10006319
1,2023-11-24,0.0045,0.0064,0.0045,0.0059,580785,10006319
2,2023-11-27,0.0058,0.0076,0.0058,0.0064,306932,10006319
3,2023-11-28,0.0073,0.0082,0.0055,0.0055,788810,10006319
4,2023-11-29,0.0058,0.007,0.0054,0.0068,175172,10006319
5,2023-11-30,0.0066,0.0082,0.0062,0.0071,1474658,10006319
6,2023-12-01,0.0074,0.0081,0.0052,0.0056,3223689,10006319
7,2023-12-04,0.0053,0.0059,0.0043,0.0058,309585,10006319
8,2023-12-05,0.0066,0.0131,0.0066,0.0123,4174750,10006319
9,2023-12-06,0.0119,0.0138,0.0082,0.0104,7101400,10006319
10,2023-12-07,0.01,0.0134,0.0078,0.0087,6947543,10006319
11,2023-12-08,0.0083,0.0088,0.0061,0.0072,6533118,10006319
12,2023-12-11,0.0075,0.0101,0.005,0.0053,2477068,10006319
13,2023-12-12,0.0058,0.0058,0.004,0.004,359552,10006319
14,2023-12-13,0.0047,0.006,0.0042,0.0057,393001,10006319
15,2023-12-14,0.0046,0.007,0.0042,0.0069,968340,10006319
16,2023-12-15,0.0062,0.0093,0.0052,0.0076,3739537,10006319
17,2023-12-18,0.009,0.0107,0.0073,0.0092,5331463,10006319
18,2023-12-19,0.0092,0.0111,0.008,0.0088,11264364,10006319
19,2023-12-20,0.0087,0.0148,0.0081,0.0133,8945185,10006319
20,2023-12-21,0.0147,0.0236,0.0095,0.0108,31719798,10006319
21,2023-12-22,0.0119,0.0152,0.0085,0.0116,31435202,10006319
22,2023-12-25,0.0114,0.0128,0.0089,0.0098,19385182,10006319
23,2023-12-26,0.0094,0.016,0.0094,0.0142,45358761,10006319
24,2023-12-27,0.0132,0.0193,0.0111,0.0133,94327089,10006319
25,2023-12-28,0.0129,0.0145,0.0044,0.0045,56056372,10006319
26,2023-12-28,0.0129,0.0145,0.0044,0.0045,56056372,10006319
27,2023-12-29,0.0044,0.0045,0.0021,0.0026,5184958,10006319
28,2024-01-02,0.0019,0.0027,0.0019,0.0022,676990,10006319
29,2024-01-03,0.0023,0.0031,0.0019,0.0023,1218420,10006319
30,2024-01-04,0.0025,0.0053,0.0025,0.0038,10475889,10006319
31,2024-01-05,0.0036,0.0097,0.0032,0.0073,14637212,10006319
32,2024-01-08,0.0078,0.0345,0.0075,0.0324,424786254,10006319
33,2024-01-09,0.0301,0.0311,0.0141,0.0218,512228317,10006319
34,2024-01-10,0.0238,0.039,0.0149,0.0246,583772768,10006319
35,2024-01-11,0.0251,0.0257,0.0075,0.0102,304293235,10006319
36,2024-01-12,0.0105,0.0119,0.0073,0.0106,141015551,10006319
37,2024-01-15,0.0129,0.0148,0.0054,0.0073,166678290,10006319
38,2024-01-16,0.0081,0.0135,0.0044,0.0045,350115300,10006319
39,2024-01-17,0.0049,0.0329,0.0049,0.0329,410167697,10006319
40,2024-01-17,0.0049,0.0329,0.0049,0.0329,410167697,10006319
41,2024-01-18,0.0308,0.1355,0.0165,0.022,2147483647,10006319
42,2024-01-18,0.0308,0.1355,0.0165,0.022,2147483647,10006319
43,2024-01-19,0.0283,0.0315,0.0133,0.0204,1943645893,10006319
44,2024-01-19,0.0283,0.0315,0.0133,0.0204,1943645893,10006319
45,2024-01-22,0.0202,0.3002,0.0182,0.2166,2147483647,10006319
46,2024-01-22,0.0202,0.3002,0.0182,0.2166,2147483647,10006319
47,2024-01-23,0.2133,0.2382,0.0399,0.0816,582585628,10006319
48,2024-01-23,0.2133,0.2382,0.0399,0.0816,582585628,10006319
49,2024-01-24,0.0588,0.1738,0.0002,0.0002,707020360,10006319
50,2024-01-24,0.0588,0.1738,0.0002,0.0002,707020360,10006319
