,日期,开盘,最高,最低,收盘,成交量,code
0,2023-07-03,0.0075,0.0075,0.0062,0.0065,635,90002330
1,2023-07-04,0.007,0.007,0.0055,0.0055,216,90002330
2,2023-07-05,0.0064,0.0076,0.0064,0.0074,650,90002330
3,2023-07-06,0.0069,0.0097,0.0069,0.0093,6169,90002330
4,2023-07-07,0.0108,0.0123,0.01,0.0105,11707,90002330
5,2023-07-10,0.0095,0.0095,0.0066,0.008,2205,90002330
6,2023-07-11,0.0075,0.0075,0.005,0.005,1357,90002330
7,2023-07-12,0.0049,0.0068,0.0047,0.0068,2884,90002330
8,2023-07-13,0.0057,0.0057,0.0034,0.0034,11086,90002330
9,2023-07-14,0.0033,0.0037,0.0033,0.0034,3776,90002330
10,2023-07-17,0.0042,0.005,0.0038,0.004,10185,90002330
11,2023-07-18,0.0039,0.0041,0.003,0.0034,132,90002330
12,2023-07-19,0.0035,0.0046,0.0034,0.0039,13889,90002330
13,2023-07-20,0.0037,0.0059,0.0023,0.0058,4693,90002330
14,2023-07-21,0.0056,0.0062,0.0039,0.0046,33445,90002330
15,2023-07-24,0.0062,0.0066,0.004,0.0066,40079,90002330
16,2023-07-25,0.0044,0.0044,0.002,0.0021,11104,90002330
17,2023-07-26,0.0022,0.0023,0.0018,0.0021,13508,90002330
18,2023-07-27,0.0016,0.0016,0.0011,0.0014,100915,90002330
19,2023-07-28,0.0017,0.0017,0.0006,0.0006,13685,90002330
20,2023-07-31,0.0004,0.0006,0.0004,0.0005,12623,90002330
21,2023-08-01,0.0006,0.0006,0.0004,0.0004,14997,90002330
22,2023-08-02,0.0004,0.0005,0.0003,0.0005,4895,90002330
23,2023-08-04,0.0003,0.0003,0.0002,0.0002,73907,90002330
24,2023-08-07,0.0003,0.0003,0.0001,0.0002,18383,90002330
25,2023-08-08,0.0002,0.0003,0.0002,0.0002,1807,90002330
26,2023-08-10,0.0001,0.0002,0.0001,0.0002,858,90002330
27,2023-08-11,0.0002,0.0005,0.0002,0.0005,29683,90002330
28,2023-08-14,0.0012,0.0026,0.0008,0.0008,177970,90002330
29,2023-08-15,0.0005,0.0017,0.0005,0.0006,35568,90002330
30,2023-08-16,0.0007,0.0009,0.0005,0.0009,15869,90002330
31,2023-08-17,0.0019,0.0025,0.0002,0.0002,25123,90002330
32,2023-08-18,0.0003,0.0022,0.0002,0.0022,146725,90002330
33,2023-08-21,0.0018,0.0031,0.0008,0.003,387011,90002330
34,2023-08-22,0.002,0.005,0.0002,0.0002,381827,90002330
35,2023-08-23,0.0001,0.0002,0.0001,0.0002,21550,90002330
