,日期,开盘,最高,最低,收盘,成交量,code
0,2023-06-05,0.2207,0.2247,0.2064,0.2064,10777,10005513
1,2023-06-06,0.1937,0.1937,0.1812,0.1813,2640,10005513
2,2023-06-07,0.1819,0.1824,0.1819,0.1824,16050,10005513
3,2023-06-08,0.1659,0.1659,0.1659,0.1659,378,10005513
4,2023-06-09,0.1704,0.1899,0.17,0.1899,154258,10005513
5,2023-06-12,0.1851,0.1852,0.1842,0.1842,21424,10005513
6,2023-06-13,0.193,0.193,0.1913,0.1913,8326,10005513
7,2023-06-14,0.1927,0.1927,0.1927,0.1927,18820,10005513
8,2023-06-15,0.1907,0.1918,0.1907,0.1918,1023,10005513
9,2023-06-16,0.2065,0.2065,0.2065,0.2065,497,10005513
10,2023-06-19,0.2044,0.2143,0.2044,0.209,23197,10005513
11,2023-06-20,0.2089,0.2089,0.2028,0.2028,68824,10005513
12,2023-06-26,0.1784,0.1784,0.1692,0.1692,15720,10005513
13,2023-06-27,0.1679,0.1696,0.1679,0.1696,4647,10005513
14,2023-06-28,0.1655,0.1655,0.1547,0.1637,8584,10005513
15,2023-06-29,0.1661,0.1681,0.1605,0.1618,76365,10005513
16,2023-06-30,0.1611,0.1611,0.1611,0.1611,4900,10005513
17,2023-07-03,0.1602,0.164,0.1575,0.164,34825,10005513
18,2023-07-04,0.1615,0.1696,0.1615,0.1696,16880,10005513
19,2023-07-06,0.1586,0.1641,0.1585,0.1641,28049,10005513
20,2023-07-07,0.1503,0.1503,0.1503,0.1503,347,10005513
21,2023-07-10,0.1455,0.1455,0.1455,0.1455,27113,10005513
22,2023-07-11,0.1513,0.153,0.1513,0.153,86172,10005513
23,2023-07-12,0.1472,0.1472,0.1471,0.1471,764,10005513
24,2023-07-13,0.143,0.143,0.143,0.143,60899,10005513
25,2023-07-17,0.1363,0.1363,0.1363,0.1363,354,10005513
26,2023-07-19,0.1375,0.1375,0.1261,0.1279,58190,10005513
27,2023-07-20,0.1239,0.1244,0.1151,0.1151,25624,10005513
28,2023-07-21,0.1131,0.1148,0.1071,0.1071,32432,10005513
29,2023-07-24,0.1068,0.1099,0.1031,0.1031,49979,10005513
30,2023-07-25,0.1121,0.1168,0.1115,0.1167,346904,10005513
31,2023-07-26,0.1157,0.1157,0.1116,0.1137,127421,10005513
32,2023-07-27,0.116,0.116,0.1029,0.1041,398611,10005513
33,2023-07-28,0.104,0.1162,0.0996,0.1162,840244,10005513
34,2023-07-31,0.1199,0.1254,0.105,0.1201,1636617,10005513
35,2023-08-01,0.122,0.1225,0.1195,0.1213,353048,10005513
36,2023-08-02,0.121,0.1251,0.1185,0.1207,575223,10005513
37,2023-08-03,0.1157,0.123,0.1157,0.1225,682798,10005513
38,2023-08-04,0.1252,0.1298,0.1211,0.1282,3269208,10005513
39,2023-08-07,0.1246,0.1257,0.1191,0.1201,1479922,10005513
40,2023-08-08,0.121,0.1212,0.1186,0.1186,539332,10005513
41,2023-08-09,0.1159,0.1168,0.1086,0.109,191751,10005513
42,2023-08-10,0.1089,0.1121,0.1073,0.1104,108748,10005513
43,2023-08-11,0.1101,0.1101,0.0882,0.0884,3890770,10005513
44,2023-08-14,0.0807,0.0829,0.071,0.0813,14760136,10005513
45,2023-08-15,0.0803,0.0803,0.0634,0.0689,12639363,10005513
46,2023-08-16,0.0659,0.0721,0.0561,0.0561,21899678,10005513
47,2023-08-17,0.0552,0.0681,0.0524,0.0658,27335248,10005513
48,2023-08-18,0.0731,0.0783,0.0604,0.0614,37751135,10005513
49,2023-08-21,0.0588,0.0646,0.0476,0.0476,39845361,10005513
50,2023-08-22,0.0548,0.0592,0.0387,0.0588,105353237,10005513
51,2023-08-23,0.0576,0.0576,0.0412,0.0449,69847798,10005513
52,2023-08-24,0.0488,0.0516,0.0422,0.0453,130464821,10005513
53,2023-08-25,0.0422,0.0423,0.034,0.0372,258909666,10005513
54,2023-08-28,0.0618,0.0825,0.0414,0.0432,413318675,10005513
55,2023-08-29,0.0432,0.077,0.0426,0.0766,592823125,10005513
56,2023-08-30,0.08,0.1014,0.08,0.093,299342191,10005513
57,2023-08-31,0.0902,0.0993,0.0833,0.0918,180962092,10005513
58,2023-09-01,0.096,0.0964,0.0769,0.087,110583992,10005513
59,2023-09-04,0.0905,0.095,0.0763,0.095,155379875,10005513
60,2023-09-05,0.094,0.0985,0.0783,0.0793,108464235,10005513
61,2023-09-06,0.0755,0.086,0.07,0.0835,152887215,10005513
62,2023-09-07,0.0802,0.0802,0.0495,0.0495,256541399,10005513
63,2023-09-08,0.047,0.0565,0.046,0.0518,200790262,10005513
64,2023-09-11,0.0534,0.065,0.0457,0.0565,274748289,10005513
65,2023-09-12,0.056,0.0583,0.0494,0.0494,91651548,10005513
66,2023-09-13,0.0495,0.0508,0.034,0.0403,243825533,10005513
67,2023-09-14,0.0393,0.0409,0.0294,0.032,196455192,10005513
68,2023-09-15,0.035,0.0425,0.0283,0.0345,298555615,10005513
69,2023-09-18,0.033,0.0373,0.0268,0.029,250770757,10005513
70,2023-09-19,0.0288,0.0299,0.0211,0.0218,247952813,10005513
71,2023-09-20,0.0206,0.0249,0.0158,0.0169,114556351,10005513
72,2023-09-21,0.0153,0.0185,0.0112,0.0116,234760109,10005513
73,2023-09-22,0.011,0.0331,0.0109,0.0331,748163789,10005513
74,2023-09-25,0.0303,0.0305,0.02,0.02,316478803,10005513
75,2023-09-26,0.0198,0.0295,0.0187,0.021,191523935,10005513
76,2023-09-27,0.0204,0.0308,0.0199,0.0242,84759282,10005513
