,日期,开盘,最高,最低,收盘,成交量,code
0,2023-11-23,0.0261,0.0328,0.021,0.0307,28784018,10006314
1,2023-11-24,0.0313,0.0313,0.0206,0.0234,21411786,10006314
2,2023-11-27,0.0224,0.0235,0.0186,0.0218,24892368,10006314
3,2023-11-28,0.0219,0.0241,0.017,0.0225,12401887,10006314
4,2023-11-29,0.0226,0.0232,0.0175,0.0189,9652585,10006314
5,2023-11-30,0.0193,0.0193,0.0132,0.0156,11982372,10006314
6,2023-12-01,0.016,0.0194,0.0135,0.0173,13662150,10006314
7,2023-12-04,0.0175,0.0195,0.0158,0.0169,6651920,10006314
8,2023-12-05,0.0165,0.0166,0.0112,0.0115,13970501,10006314
9,2023-12-06,0.0121,0.0125,0.0097,0.0104,12975509,10006314
10,2023-12-07,0.0103,0.0116,0.0086,0.0107,6665589,10006314
11,2023-12-08,0.0112,0.0124,0.0095,0.0109,13350766,10006314
12,2023-12-11,0.0095,0.0198,0.008,0.0172,18988851,10006314
13,2023-12-12,0.0161,0.018,0.0154,0.017,13072083,10006314
14,2023-12-13,0.0159,0.0159,0.0113,0.0122,15863939,10006314
15,2023-12-14,0.0133,0.0148,0.0108,0.0114,12178820,10006314
16,2023-12-15,0.0126,0.0138,0.0076,0.0081,19467314,10006314
17,2023-12-18,0.0071,0.0079,0.0041,0.0045,12092988,10006314
18,2023-12-19,0.0043,0.006,0.0039,0.0058,5482266,10006314
19,2023-12-20,0.0056,0.0064,0.0036,0.0039,2418192,10006314
20,2023-12-21,0.003,0.0053,0.003,0.0044,7845869,10006314
21,2023-12-22,0.004,0.0042,0.0028,0.0031,2088800,10006314
22,2023-12-25,0.0033,0.0034,0.002,0.0021,1053430,10006314
23,2023-12-26,0.0023,0.0023,0.0015,0.0018,1231034,10006314
24,2023-12-27,0.0017,0.0023,0.0015,0.0021,1671800,10006314
25,2023-12-28,0.0021,0.0041,0.0017,0.0033,8798693,10006314
26,2023-12-28,0.0021,0.0041,0.0017,0.0033,8798693,10006314
27,2023-12-29,0.0035,0.0052,0.0033,0.0045,9208330,10006314
28,2024-01-02,0.0045,0.0049,0.0019,0.0019,3080111,10006314
29,2024-01-03,0.0011,0.0023,0.0011,0.0017,1105420,10006314
30,2024-01-04,0.002,0.002,0.0012,0.0015,1264398,10006314
31,2024-01-05,0.0011,0.0019,0.0011,0.0012,845782,10006314
32,2024-01-08,0.0012,0.0017,0.001,0.0011,2349521,10006314
33,2024-01-09,0.001,0.0018,0.0009,0.0011,848462,10006314
34,2024-01-10,0.0011,0.0012,0.0009,0.0009,225512,10006314
35,2024-01-11,0.0008,0.0019,0.0007,0.001,563424,10006314
36,2024-01-12,0.0011,0.0014,0.0009,0.0009,199663,10006314
37,2024-01-15,0.0006,0.0009,0.0006,0.0008,168097,10006314
38,2024-01-16,0.0007,0.0007,0.0005,0.0005,115163,10006314
39,2024-01-17,0.0005,0.0007,0.0004,0.0006,208201,10006314
40,2024-01-17,0.0005,0.0007,0.0004,0.0006,208201,10006314
41,2024-01-18,0.0004,0.0008,0.0003,0.0004,540621,10006314
42,2024-01-18,0.0004,0.0008,0.0003,0.0004,540621,10006314
43,2024-01-19,0.0003,0.0005,0.0003,0.0005,120586,10006314
44,2024-01-19,0.0003,0.0005,0.0003,0.0005,120586,10006314
45,2024-01-22,0.0004,0.0004,0.0002,0.0002,205505,10006314
46,2024-01-22,0.0004,0.0004,0.0002,0.0002,205505,10006314
47,2024-01-23,0.0003,0.0003,0.0001,0.0001,60970,10006314
48,2024-01-23,0.0003,0.0003,0.0001,0.0001,60970,10006314
49,2024-01-24,0.0001,0.0002,0.0001,0.0002,141088,10006314
50,2024-01-24,0.0001,0.0002,0.0001,0.0002,141088,10006314
