,日期,开盘,最高,最低,收盘,成交量,code
0,2024-04-25,0.467,0.467,0.4242,0.4425,347,90003570
1,2024-04-26,0.4393,0.5278,0.4393,0.5278,812,90003570
2,2024-04-29,0.5507,0.6235,0.5507,0.6094,1057,90003570
3,2024-04-30,0.6096,0.6096,0.5867,0.5867,68,90003570
4,2024-05-06,0.6376,0.6394,0.6318,0.6387,18,90003570
5,2024-05-07,0.6352,0.6352,0.627,0.6332,24,90003570
6,2024-05-08,0.6392,0.6392,0.5719,0.5719,24,90003570
7,2024-05-09,0.6256,0.6445,0.6256,0.6445,34,90003570
8,2024-05-10,0.6271,0.6271,0.6041,0.6264,37,90003570
9,2024-05-13,0.6262,0.6262,0.58,0.6072,151,90003570
10,2024-05-14,0.5965,0.5965,0.5965,0.5965,1,90003570
11,2024-05-15,0.6208,0.6208,0.5548,0.5548,12,90003570
12,2024-05-15,0.6208,0.6208,0.5548,0.5548,12,90003570
13,2024-05-16,0.5677,0.5737,0.5326,0.5413,225,90003570
14,2024-05-17,0.5497,0.5945,0.5497,0.5945,38,90003570
15,2024-05-20,0.6164,0.6164,0.5814,0.6073,44,90003570
16,2024-05-21,0.6234,0.6234,0.5686,0.5686,12,90003570
17,2024-05-22,0.5932,0.5932,0.5633,0.5633,12,90003570
18,2024-05-24,0.4482,0.4482,0.4482,0.4482,1,90003570
19,2024-05-27,0.4526,0.4526,0.4413,0.4413,36,90003570
20,2024-05-29,0.4473,0.4473,0.4425,0.4425,225,90003570
21,2024-05-30,0.4219,0.4256,0.4219,0.4255,243,90003570
22,2024-05-31,0.4485,0.45,0.4477,0.45,478,90003570
23,2024-06-03,0.399,0.3998,0.369,0.3913,412,90003570
24,2024-06-04,0.39,0.435,0.384,0.4314,228,90003570
25,2024-06-05,0.4293,0.4293,0.3895,0.3895,6689,90003570
26,2024-06-06,0.4088,0.4088,0.3719,0.3785,3451,90003570
27,2024-06-07,0.3878,0.3878,0.3477,0.364,281,90003570
28,2024-06-11,0.3349,0.367,0.3349,0.367,389,90003570
29,2024-06-12,0.3646,0.369,0.3601,0.3645,245,90003570
30,2024-06-13,0.3442,0.3535,0.329,0.3366,1338,90003570
31,2024-06-14,0.3308,0.3506,0.3184,0.349,748,90003570
32,2024-06-17,0.346,0.3491,0.3356,0.3425,3440,90003570
33,2024-06-18,0.3447,0.3608,0.3398,0.3516,801,90003570
34,2024-06-19,0.3226,0.3247,0.3123,0.3166,30,90003570
35,2024-06-20,0.3184,0.3184,0.269,0.27,658,90003570
36,2024-06-21,0.2684,0.2787,0.259,0.2787,400,90003570
37,2024-06-24,0.2609,0.2609,0.2104,0.2148,1463,90003570
38,2024-06-25,0.2189,0.2245,0.1948,0.2021,1304,90003570
39,2024-06-26,0.2021,0.2391,0.195,0.2342,13224,90003570
40,2024-06-27,0.2331,0.2331,0.1984,0.1997,716,90003570
41,2024-06-28,0.1997,0.2318,0.193,0.193,1106,90003570
