,日期,开盘,最高,最低,收盘,成交量,code
0,2016-04-28,0.2286,0.2335,0.223,0.2281,194,10000624
1,2016-04-29,0.2322,0.2322,0.226,0.2288,137,10000624
2,2016-05-03,0.2309,0.2309,0.2061,0.2134,394,10000624
3,2016-05-04,0.2154,0.2184,0.212,0.212,193,10000624
4,2016-05-05,0.2118,0.2141,0.2091,0.2091,119,10000624
5,2016-05-06,0.2078,0.2238,0.2063,0.2238,185,10000624
6,2016-05-09,0.2336,0.2588,0.2336,0.2576,149,10000624
7,2016-05-10,0.2606,0.2606,0.2551,0.2599,57,10000624
8,2016-05-11,0.2549,0.2589,0.252,0.2589,83,10000624
9,2016-05-12,0.264,0.2726,0.259,0.2643,550,10000624
10,2016-05-13,0.2615,0.2659,0.2565,0.2659,223,10000624
11,2016-05-16,0.2688,0.2729,0.2678,0.2702,71,10000624
12,2016-05-17,0.2726,0.2786,0.27,0.2706,463,10000624
13,2016-05-18,0.2888,0.2912,0.2736,0.2736,61,10000624
14,2016-05-19,0.2772,0.2851,0.2741,0.2804,200,10000624
15,2016-05-20,0.28,0.2817,0.2724,0.2724,133,10000624
16,2016-05-23,0.2679,0.2713,0.2631,0.2672,29,10000624
17,2016-05-24,0.272,0.2755,0.2687,0.2694,46,10000624
18,2016-05-25,0.2603,0.2719,0.2603,0.2691,101,10000624
19,2016-05-26,0.2689,0.274,0.2618,0.2618,293,10000624
20,2016-05-27,0.2619,0.2634,0.2548,0.2548,876,10000624
21,2016-05-30,0.2599,0.2665,0.2421,0.2433,334,10000624
22,2016-05-31,0.2339,0.2339,0.1923,0.193,718,10000624
23,2016-06-01,0.1903,0.1967,0.1896,0.1945,523,10000624
24,2016-06-02,0.1945,0.2005,0.1945,0.2001,152,10000624
25,2016-06-03,0.1993,0.2011,0.1896,0.1929,699,10000624
26,2016-06-06,0.1935,0.2028,0.1906,0.201,162,10000624
27,2016-06-07,0.2045,0.2045,0.1981,0.1987,504,10000624
28,2016-06-08,0.206,0.2111,0.206,0.2079,250,10000624
29,2016-06-13,0.2203,0.2488,0.2198,0.2488,271,10000624
30,2016-06-14,0.2321,0.2537,0.2321,0.2484,269,10000624
31,2016-06-15,0.2601,0.2601,0.2323,0.2384,346,10000624
32,2016-06-16,0.2442,0.2481,0.2392,0.2475,211,10000624
33,2016-06-17,0.2419,0.2419,0.2254,0.2345,790,10000624
34,2016-06-20,0.229,0.2394,0.229,0.2366,859,10000624
35,2016-06-21,0.23,0.233,0.2153,0.2329,615,10000624
36,2016-06-22,0.2316,0.2332,0.2237,0.225,336,10000624
37,2016-06-23,0.221,0.2302,0.221,0.2282,111,10000624
38,2016-06-24,0.2341,0.2588,0.2235,0.241,383,10000624
39,2016-06-27,0.246,0.246,0.229,0.229,518,10000624
40,2016-06-28,0.2314,0.234,0.2225,0.2225,556,10000624
41,2016-06-29,0.2254,0.2254,0.2101,0.2101,1152,10000624
42,2016-06-30,0.206,0.2102,0.2049,0.2085,318,10000624
43,2016-07-01,0.2074,0.2089,0.205,0.2089,182,10000624
44,2016-07-04,0.2084,0.209,0.1807,0.181,796,10000624
45,2016-07-05,0.1807,0.1827,0.1739,0.1751,266,10000624
46,2016-07-06,0.1771,0.1818,0.1731,0.1756,381,10000624
47,2016-07-07,0.1758,0.1774,0.1688,0.174,325,10000624
48,2016-07-08,0.1747,0.1815,0.1747,0.1809,920,10000624
49,2016-07-11,0.1736,0.1781,0.1638,0.1701,739,10000624
50,2016-07-12,0.1654,0.1669,0.1423,0.1423,637,10000624
51,2016-07-13,0.135,0.1354,0.1271,0.133,1335,10000624
52,2016-07-14,0.1344,0.1393,0.1329,0.1354,215,10000624
53,2016-07-15,0.1342,0.135,0.1315,0.1324,268,10000624
54,2016-07-18,0.1338,0.1373,0.1285,0.1361,908,10000624
55,2016-07-19,0.1342,0.1502,0.1342,0.1441,308,10000624
56,2016-07-20,0.1473,0.1473,0.1398,0.1441,290,10000624
57,2016-07-21,0.1425,0.1425,0.1321,0.1342,517,10000624
58,2016-07-22,0.1321,0.144,0.1321,0.144,347,10000624
59,2016-07-25,0.14,0.143,0.1369,0.1421,344,10000624
60,2016-07-26,0.14,0.1403,0.1262,0.1274,564,10000624
61,2016-07-27,0.1266,0.1546,0.1241,0.1396,731,10000624
62,2016-07-28,0.1391,0.145,0.1311,0.1324,505,10000624
63,2016-07-29,0.1316,0.1328,0.1278,0.1302,321,10000624
64,2016-08-01,0.1308,0.1352,0.1288,0.1307,388,10000624
65,2016-08-02,0.1261,0.1303,0.1259,0.1274,218,10000624
66,2016-08-03,0.1279,0.1288,0.1226,0.1237,424,10000624
67,2016-08-04,0.125,0.1305,0.1217,0.1235,834,10000624
68,2016-08-05,0.124,0.1251,0.1143,0.1173,344,10000624
69,2016-08-08,0.1184,0.122,0.1106,0.1106,288,10000624
70,2016-08-09,0.11,0.11,0.0955,0.0974,504,10000624
71,2016-08-10,0.0934,0.0966,0.0925,0.0952,787,10000624
72,2016-08-11,0.0966,0.097,0.0783,0.097,2431,10000624
73,2016-08-12,0.0945,0.0966,0.0764,0.0773,1266,10000624
74,2016-08-15,0.0775,0.0775,0.0531,0.0621,4329,10000624
75,2016-08-16,0.0616,0.0681,0.0559,0.0601,3198,10000624
76,2016-08-17,0.0583,0.0637,0.0538,0.0605,1711,10000624
77,2016-08-18,0.0615,0.0665,0.0532,0.0648,1981,10000624
78,2016-08-19,0.0645,0.0708,0.0621,0.0639,1291,10000624
79,2016-08-22,0.0642,0.0705,0.0639,0.0697,2085,10000624
80,2016-08-23,0.0715,0.0771,0.0655,0.0741,1961,10000624
81,2016-08-24,0.0704,0.0786,0.0704,0.0776,687,10000624
82,2016-08-25,0.0764,0.0887,0.0764,0.0836,933,10000624
83,2016-08-26,0.0844,0.0844,0.0766,0.083,638,10000624
84,2016-08-29,0.0824,0.0906,0.0824,0.0851,551,10000624
85,2016-08-30,0.0814,0.0854,0.0805,0.0836,1323,10000624
86,2016-08-31,0.0814,0.0839,0.0772,0.0784,922,10000624
87,2016-09-01,0.0813,0.086,0.0778,0.086,881,10000624
88,2016-09-02,0.0853,0.0872,0.0839,0.0846,1981,10000624
89,2016-09-05,0.0807,0.0823,0.0739,0.0802,1695,10000624
90,2016-09-06,0.08,0.0868,0.0742,0.0794,1149,10000624
91,2016-09-07,0.0785,0.0792,0.0735,0.0781,661,10000624
92,2016-09-08,0.0781,0.0816,0.0781,0.0811,576,10000624
93,2016-09-09,0.0786,0.0803,0.075,0.0783,849,10000624
94,2016-09-12,0.0877,0.1047,0.0877,0.0967,1453,10000624
95,2016-09-13,0.0921,0.095,0.0915,0.0934,1698,10000624
96,2016-09-14,0.0992,0.1013,0.0958,0.0989,1690,10000624
97,2016-09-19,0.1004,0.1004,0.0898,0.0912,1371,10000624
98,2016-09-20,0.0912,0.0942,0.0901,0.0917,915,10000624
99,2016-09-21,0.0901,0.092,0.088,0.0903,742,10000624
100,2016-09-22,0.0836,0.0866,0.074,0.0785,1000,10000624
101,2016-09-23,0.0788,0.0798,0.0765,0.0796,824,10000624
102,2016-09-26,0.0806,0.0926,0.0806,0.0903,1525,10000624
103,2016-09-27,0.0893,0.0925,0.085,0.087,1435,10000624
104,2016-09-28,0.0881,0.0912,0.0868,0.0909,640,10000624
105,2016-09-29,0.0894,0.0894,0.0769,0.08,1552,10000624
106,2016-09-30,0.0823,0.0823,0.0756,0.0776,804,10000624
107,2016-10-03,0.0823,0.0823,0.0756,0.0,804,10000624
108,2016-10-04,0.0823,0.0823,0.0756,0.0,804,10000624
109,2016-10-05,0.0823,0.0823,0.0756,0.0,804,10000624
110,2016-10-06,0.0823,0.0823,0.0756,0.0,804,10000624
111,2016-10-07,0.0823,0.0823,0.0756,0.0,804,10000624
112,2016-10-10,0.074,0.074,0.06,0.0624,980,10000624
113,2016-10-11,0.0607,0.0611,0.0555,0.0557,1408,10000624
114,2016-10-12,0.0579,0.0607,0.0575,0.0607,1814,10000624
115,2016-10-13,0.0609,0.0609,0.0561,0.0592,1394,10000624
116,2016-10-14,0.0591,0.0612,0.0531,0.0533,2271,10000624
117,2016-10-17,0.0529,0.0614,0.0505,0.0588,3052,10000624
118,2016-10-18,0.0581,0.0583,0.0425,0.0438,6333,10000624
119,2016-10-19,0.0436,0.0444,0.0392,0.0428,3239,10000624
120,2016-10-20,0.0409,0.0424,0.0387,0.04,2741,10000624
121,2016-10-21,0.0397,0.0407,0.03,0.0341,5657,10000624
122,2016-10-24,0.0341,0.0341,0.023,0.0257,11252,10000624
123,2016-10-25,0.0251,0.0266,0.0249,0.0258,4973,10000624
124,2016-10-26,0.026,0.0302,0.0255,0.0297,3422,10000624
125,2016-10-27,0.0298,0.0308,0.0279,0.0287,3426,10000624
126,2016-10-28,0.0281,0.0283,0.0222,0.0279,4621,10000624
127,2016-10-31,0.029,0.0356,0.0259,0.0265,4319,10000624
128,2016-11-01,0.0267,0.0275,0.022,0.023,5136,10000624
129,2016-11-02,0.0237,0.0282,0.0229,0.0275,4513,10000624
130,2016-11-03,0.0273,0.0296,0.0218,0.0239,7870,10000624
131,2016-11-04,0.0238,0.025,0.0215,0.0238,4929,10000624
132,2016-11-07,0.0238,0.026,0.0225,0.0248,4953,10000624
133,2016-11-08,0.0238,0.0238,0.0197,0.0211,7674,10000624
134,2016-11-09,0.0203,0.032,0.0203,0.024,14458,10000624
135,2016-11-10,0.0188,0.0213,0.0129,0.0138,12529,10000624
136,2016-11-11,0.0137,0.0152,0.009,0.0095,16318,10000624
137,2016-11-14,0.0097,0.0107,0.0075,0.0094,14524,10000624
138,2016-11-15,0.0093,0.0107,0.0093,0.0096,6316,10000624
139,2016-11-16,0.0092,0.0098,0.0082,0.0088,6868,10000624
140,2016-11-17,0.0086,0.0102,0.0074,0.0077,7844,10000624
141,2016-11-18,0.008,0.0081,0.0061,0.0074,5266,10000624
142,2016-11-21,0.0075,0.0077,0.0038,0.0045,14382,10000624
143,2016-11-22,0.0028,0.0044,0.0028,0.0039,8842,10000624
144,2016-11-23,0.0039,0.0045,0.0034,0.0041,8518,10000624
145,2016-11-24,0.0031,0.0044,0.0027,0.0031,11441,10000624
146,2016-11-25,0.0033,0.0037,0.0019,0.002,14201,10000624
147,2016-11-28,0.0021,0.0025,0.0016,0.0025,13521,10000624
148,2016-11-29,0.0023,0.0026,0.0019,0.0024,8073,10000624
149,2016-11-30,0.0023,0.0032,0.002,0.0022,6052,10000624
150,2016-12-01,0.0022,0.0022,0.0013,0.0015,6724,10000624
151,2016-12-02,0.0017,0.0021,0.0015,0.0019,1634,10000624
152,2016-12-05,0.0021,0.0035,0.0019,0.0021,2604,10000624
153,2016-12-06,0.0022,0.0024,0.0012,0.0012,2824,10000624
154,2016-12-07,0.0012,0.0016,0.0008,0.0011,6811,10000624
155,2016-12-08,0.0009,0.001,0.0007,0.001,3318,10000624
156,2016-12-09,0.0009,0.001,0.0005,0.001,2553,10000624
157,2016-12-12,0.0009,0.0012,0.0007,0.0009,1606,10000624
158,2016-12-13,0.0007,0.0012,0.0006,0.0008,1446,10000624
159,2016-12-14,0.0006,0.0008,0.0005,0.0007,575,10000624
160,2016-12-15,0.0008,0.003,0.0006,0.003,5445,10000624
161,2016-12-16,0.0029,0.003,0.0018,0.0021,4318,10000624
162,2016-12-19,0.002,0.0029,0.0017,0.0024,3695,10000624
163,2016-12-20,0.0022,0.0055,0.0022,0.0039,8451,10000624
164,2016-12-21,0.0032,0.0035,0.0008,0.0013,2333,10000624
165,2016-12-22,0.0012,0.0019,0.0009,0.0013,1877,10000624
166,2016-12-23,0.0011,0.0011,0.0005,0.0008,2616,10000624
167,2016-12-26,0.001,0.0018,0.0003,0.0004,3297,10000624
168,2016-12-27,0.0003,0.0004,0.0001,0.0002,441,10000624
169,2016-12-28,0.0001,0.0002,0.0001,0.0001,636,10000624
