,日期,开盘,最高,最低,收盘,成交量,code
0,2016-11-24,0.0804,0.0931,0.08,0.087,1844,10000750
1,2016-11-25,0.0896,0.107,0.0773,0.107,2747,10000750
2,2016-11-28,0.1116,0.1367,0.1116,0.1235,2605,10000750
3,2016-11-29,0.1221,0.1508,0.1154,0.1517,1679,10000750
4,2016-11-30,0.151,0.1595,0.1367,0.1396,1785,10000750
5,2016-12-01,0.1436,0.1616,0.1359,0.1482,1642,10000750
6,2016-12-02,0.1414,0.1504,0.1265,0.1334,1994,10000750
7,2016-12-05,0.1267,0.1267,0.0983,0.099,1632,10000750
8,2016-12-06,0.099,0.1063,0.0946,0.0946,639,10000750
9,2016-12-07,0.0943,0.0989,0.089,0.0973,925,10000750
10,2016-12-08,0.0988,0.1083,0.0919,0.0919,505,10000750
11,2016-12-09,0.0919,0.122,0.0884,0.1165,1100,10000750
12,2016-12-12,0.1162,0.128,0.0885,0.1026,2075,10000750
13,2016-12-13,0.0987,0.1024,0.0884,0.0946,1074,10000750
14,2016-12-14,0.0925,0.1025,0.0858,0.0859,1091,10000750
15,2016-12-15,0.0859,0.0859,0.0568,0.0592,4356,10000750
16,2016-12-16,0.058,0.0638,0.0501,0.0501,2214,10000750
17,2016-12-19,0.0487,0.0494,0.0407,0.0422,3436,10000750
18,2016-12-20,0.0422,0.044,0.0308,0.0369,2930,10000750
19,2016-12-21,0.039,0.05,0.039,0.046,4797,10000750
20,2016-12-22,0.0458,0.0467,0.0393,0.0432,4093,10000750
21,2016-12-23,0.0421,0.0424,0.0322,0.0335,4047,10000750
22,2016-12-26,0.0313,0.043,0.026,0.0402,8656,10000750
23,2016-12-27,0.0401,0.0458,0.0369,0.0387,4286,10000750
24,2016-12-28,0.038,0.0403,0.0321,0.0333,4543,10000750
25,2016-12-29,0.0334,0.0394,0.0316,0.0343,5580,10000750
26,2016-12-30,0.034,0.0387,0.0337,0.0365,4391,10000750
27,2017-01-03,0.0356,0.0477,0.0356,0.0419,9585,10000750
28,2017-01-04,0.0432,0.047,0.0404,0.0455,6958,10000750
29,2017-01-05,0.0451,0.0492,0.0421,0.0435,4332,10000750
30,2017-01-06,0.044,0.0456,0.037,0.037,3496,10000750
31,2017-01-09,0.0357,0.042,0.035,0.0377,3508,10000750
32,2017-01-10,0.0373,0.0394,0.0315,0.0315,3867,10000750
33,2017-01-11,0.0331,0.0365,0.0258,0.0262,5629,10000750
34,2017-01-12,0.0256,0.0296,0.0201,0.0201,6209,10000750
35,2017-01-13,0.0206,0.0316,0.0192,0.0252,10174,10000750
36,2017-01-16,0.0248,0.0391,0.0147,0.038,21029,10000750
37,2017-01-17,0.0375,0.0395,0.0325,0.036,11788,10000750
38,2017-01-18,0.0354,0.0531,0.0354,0.0475,10835,10000750
39,2017-01-19,0.0446,0.0537,0.0371,0.0394,7729,10000750
40,2017-01-20,0.0395,0.0527,0.0395,0.0513,4010,10000750
41,2017-01-23,0.0536,0.0611,0.0445,0.0488,2544,10000750
42,2017-01-24,0.0489,0.0535,0.047,0.0515,3116,10000750
43,2017-01-25,0.053,0.058,0.0464,0.058,2588,10000750
