,日期,开盘,最高,最低,收盘,成交量,code
0,2021-11-25,0.4176,0.432,0.4176,0.4317,99842,10003726
1,2021-11-26,0.4434,0.4644,0.4428,0.4628,99635,10003726
2,2021-11-29,0.4527,0.4688,0.4527,0.4613,127069,10003726
3,2021-11-30,0.4489,0.4827,0.4489,0.4827,25889,10003726
4,2021-12-01,0.4724,0.4743,0.456,0.456,10893,10003726
5,2021-12-02,0.4607,0.463,0.4607,0.463,41413,10003726
6,2021-12-03,0.4474,0.4474,0.4288,0.4304,180754,10003726
7,2021-12-06,0.4182,0.4182,0.3958,0.4067,72836,10003726
8,2021-12-07,0.4078,0.4078,0.3888,0.4004,111006,10003726
9,2021-12-08,0.3915,0.3915,0.3506,0.3506,29015,10003726
10,2021-12-09,0.347,0.347,0.272,0.2998,622974,10003726
11,2021-12-10,0.3084,0.3098,0.294,0.3053,284563,10003726
12,2021-12-13,0.2861,0.2903,0.24,0.2874,1199138,10003726
13,2021-12-14,0.3003,0.3067,0.2926,0.3058,27974,10003726
14,2021-12-15,0.3058,0.3336,0.3001,0.3336,159195,10003726
15,2021-12-16,0.3263,0.3443,0.3263,0.3284,172792,10003726
16,2021-12-17,0.3272,0.3688,0.3272,0.3643,285432,10003726
17,2021-12-20,0.372,0.392,0.358,0.3918,558273,10003726
18,2021-12-21,0.378,0.3907,0.3692,0.3755,926200,10003726
19,2021-12-22,0.3771,0.3893,0.3625,0.3849,103462,10003726
20,2021-12-23,0.3905,0.398,0.3648,0.3648,935272,10003726
21,2021-12-24,0.3609,0.3739,0.3473,0.365,120661,10003726
22,2021-12-27,0.3619,0.3799,0.3611,0.3733,253371,10003726
23,2021-12-28,0.3676,0.3676,0.3463,0.3463,249469,10003726
24,2021-12-29,0.3504,0.41,0.3475,0.4083,973957,10003726
25,2021-12-30,0.4086,0.4147,0.379,0.3882,745093,10003726
26,2021-12-31,0.3876,0.3876,0.3701,0.382,100100,10003726
27,2022-01-04,0.3939,0.4377,0.3939,0.4038,540855,10003726
28,2022-01-05,0.3903,0.4136,0.372,0.4024,581172,10003726
29,2022-01-06,0.4077,0.4605,0.4077,0.4401,251445,10003726
30,2022-01-07,0.4376,0.4376,0.4263,0.4263,142136,10003726
31,2022-01-10,0.4444,0.4559,0.4201,0.4243,80357,10003726
32,2022-01-11,0.4444,0.4499,0.4111,0.4499,61055,10003726
33,2022-01-12,0.4454,0.4456,0.4171,0.4171,45199,10003726
34,2022-01-13,0.4101,0.4764,0.4101,0.4764,240932,10003726
35,2022-01-14,0.4858,0.5205,0.4858,0.5132,160165,10003726
36,2022-01-17,0.5101,0.5305,0.5081,0.5132,104400,10003726
37,2022-01-18,0.5022,0.5022,0.4701,0.4826,206966,10003726
38,2022-01-19,0.4701,0.4915,0.4648,0.4811,231074,10003726
39,2022-01-20,0.4691,0.4707,0.418,0.4357,703239,10003726
40,2022-01-21,0.4419,0.4564,0.4394,0.4525,113757,10003726
41,2022-01-24,0.4582,0.4835,0.4501,0.4638,453296,10003726
42,2022-01-25,0.4743,0.5143,0.4741,0.5131,1483159,10003726
43,2022-01-26,0.5042,0.5193,0.5032,0.5094,1765294,10003726
