,日期,开盘,最高,最低,收盘,成交量,code
0,2022-11-07,0.457,0.477,0.45,0.4604,33961,10004762
1,2022-11-08,0.4628,0.4833,0.4628,0.469,7476,10004762
2,2022-11-09,0.4722,0.496,0.4722,0.496,32829,10004762
3,2022-11-10,0.518,0.533,0.5124,0.5206,81964,10004762
4,2022-11-11,0.4514,0.4708,0.4318,0.4535,509277,10004762
5,2022-11-14,0.4181,0.45,0.4177,0.45,28012,10004762
6,2022-11-15,0.45,0.45,0.4,0.4,21439,10004762
7,2022-11-16,0.4094,0.4155,0.3933,0.4155,50156,10004762
8,2022-11-17,0.4323,0.4434,0.4253,0.4257,32201,10004762
9,2022-11-18,0.4276,0.435,0.4238,0.4332,8446,10004762
10,2022-11-21,0.45,0.4775,0.45,0.45,20730,10004762
11,2022-11-22,0.4639,0.4652,0.4398,0.4591,9943,10004762
12,2022-11-23,0.4504,0.4539,0.441,0.441,7267,10004762
13,2022-11-24,0.4294,0.4587,0.4288,0.4577,22487,10004762
14,2022-11-25,0.4479,0.4492,0.4346,0.4346,3500,10004762
15,2022-11-28,0.4896,0.503,0.4896,0.497,8316,10004762
16,2022-11-29,0.4251,0.4251,0.3942,0.4009,8411,10004762
17,2022-11-30,0.3951,0.4,0.3942,0.4,1438,10004762
18,2022-12-01,0.361,0.3623,0.3403,0.3566,54644,10004762
19,2022-12-02,0.3553,0.367,0.3553,0.366,17859,10004762
20,2022-12-05,0.3539,0.3539,0.3318,0.3336,62739,10004762
21,2022-12-06,0.3431,0.3431,0.3094,0.318,80126,10004762
22,2022-12-07,0.3151,0.3235,0.295,0.3235,16832,10004762
23,2022-12-08,0.3196,0.324,0.314,0.3208,54336,10004762
24,2022-12-09,0.3121,0.3193,0.2878,0.293,27509,10004762
25,2022-12-12,0.2963,0.3058,0.2963,0.3058,45437,10004762
26,2022-12-13,0.31,0.3103,0.2991,0.31,15816,10004762
27,2022-12-14,0.31,0.3105,0.2975,0.3075,21135,10004762
28,2022-12-15,0.3071,0.315,0.298,0.3,40994,10004762
29,2022-12-16,0.306,0.306,0.3002,0.3002,3294,10004762
30,2022-12-19,0.2898,0.3353,0.2898,0.3353,34184,10004762
31,2022-12-20,0.336,0.3787,0.336,0.3621,31220,10004762
32,2022-12-21,0.364,0.3686,0.362,0.3633,5218,10004762
33,2022-12-22,0.3468,0.3668,0.3333,0.358,60811,10004762
34,2022-12-23,0.3608,0.3713,0.345,0.3611,29000,10004762
35,2022-12-26,0.3542,0.3542,0.3439,0.3513,73064,10004762
36,2022-12-27,0.3251,0.338,0.3168,0.3168,14722,10004762
37,2022-12-28,0.3202,0.3351,0.3202,0.3284,8126,10004762
38,2022-12-29,0.3405,0.3405,0.33,0.33,2263,10004762
39,2022-12-30,0.3161,0.326,0.3161,0.3234,12353,10004762
40,2023-01-03,0.353,0.353,0.3089,0.3115,44838,10004762
41,2023-01-04,0.3123,0.3169,0.3082,0.3141,51194,10004762
42,2023-01-05,0.2987,0.2987,0.2641,0.2641,57516,10004762
43,2023-01-06,0.266,0.267,0.2514,0.258,112222,10004762
44,2023-01-09,0.249,0.2576,0.2393,0.2473,268774,10004762
45,2023-01-10,0.2437,0.2531,0.2392,0.2449,79039,10004762
46,2023-01-11,0.2422,0.245,0.233,0.2414,435886,10004762
47,2023-01-12,0.2394,0.2456,0.2372,0.2393,162048,10004762
48,2023-01-13,0.2282,0.2357,0.2082,0.2082,450492,10004762
49,2023-01-16,0.1843,0.197,0.1591,0.171,4947313,10004762
50,2023-01-17,0.1685,0.173,0.1653,0.1679,1457159,10004762
51,2023-01-18,0.1636,0.1774,0.1634,0.1772,1585651,10004762
52,2023-01-19,0.1784,0.1867,0.1695,0.1695,974066,10004762
53,2023-01-20,0.1658,0.1695,0.1567,0.1596,1618446,10004762
54,2023-01-30,0.1359,0.1493,0.1278,0.1493,2632614,10004762
55,2023-01-31,0.1412,0.1544,0.138,0.1525,1132347,10004762
56,2023-02-01,0.1476,0.1634,0.145,0.145,2879702,10004762
57,2023-02-02,0.1446,0.1552,0.1444,0.1519,922038,10004762
58,2023-02-03,0.1628,0.186,0.1628,0.1688,3692076,10004762
59,2023-02-06,0.1922,0.2069,0.1852,0.1951,2380875,10004762
60,2023-02-07,0.1895,0.1962,0.184,0.1962,440532,10004762
61,2023-02-08,0.1848,0.1937,0.179,0.1936,1857949,10004762
62,2023-02-09,0.19,0.19,0.1604,0.1628,1950112,10004762
63,2023-02-10,0.1688,0.1804,0.1649,0.1731,1551970,10004762
64,2023-02-13,0.1819,0.1819,0.156,0.156,2292588,10004762
65,2023-02-14,0.1527,0.1611,0.1499,0.1499,1605225,10004762
66,2023-02-15,0.1509,0.1623,0.1494,0.1597,5241598,10004762
67,2023-02-16,0.1559,0.181,0.134,0.1717,7967883,10004762
68,2023-02-17,0.1774,0.2056,0.1657,0.2056,3652034,10004762
69,2023-02-20,0.1987,0.2042,0.1541,0.1557,2423662,10004762
70,2023-02-21,0.1535,0.1604,0.1468,0.1508,7378495,10004762
71,2023-02-22,0.1583,0.1703,0.1534,0.1674,6071040,10004762
72,2023-02-23,0.1606,0.1738,0.1534,0.17,7010425,10004762
