,日期,开盘,最高,最低,收盘,成交量,code
0,2022-11-24,0.1135,0.1204,0.0971,0.101,7828238,10004782
1,2022-11-25,0.0973,0.119,0.096,0.114,11138998,10004782
2,2022-11-28,0.0935,0.0986,0.0733,0.0901,40672794,10004782
3,2022-11-29,0.11,0.1614,0.099,0.1525,68177575,10004782
4,2022-11-30,0.1504,0.1659,0.1459,0.1501,9825801,10004782
5,2022-12-01,0.188,0.2092,0.162,0.162,4908247,10004782
6,2022-12-02,0.1574,0.1646,0.1511,0.1528,1117386,10004782
7,2022-12-05,0.176,0.1959,0.1658,0.1932,1415880,10004782
8,2022-12-06,0.1861,0.2203,0.1849,0.1974,1453619,10004782
9,2022-12-07,0.1964,0.2229,0.179,0.1899,4791535,10004782
10,2022-12-08,0.1925,0.198,0.1825,0.1915,647094,10004782
11,2022-12-09,0.197,0.2255,0.1824,0.2147,1557350,10004782
12,2022-12-12,0.2051,0.2138,0.0688,0.1907,3986537,10004782
13,2022-12-13,0.1868,0.2049,0.1868,0.1951,716641,10004782
14,2022-12-14,0.1924,0.2123,0.184,0.2066,3215690,10004782
15,2022-12-15,0.2048,0.2147,0.1842,0.1941,922163,10004782
16,2022-12-16,0.1908,0.2074,0.1889,0.1994,472890,10004782
17,2022-12-19,0.2013,0.2144,0.1615,0.1645,2810495,10004782
18,2022-12-20,0.1645,0.1645,0.1158,0.1312,5343595,10004782
19,2022-12-21,0.135,0.141,0.1308,0.133,10520088,10004782
20,2022-12-22,0.1423,0.1614,0.1354,0.1392,9661284,10004782
21,2022-12-23,0.1335,0.1515,0.129,0.1416,13061640,10004782
22,2022-12-26,0.143,0.1485,0.1284,0.1318,15606005,10004782
23,2022-12-27,0.1488,0.1599,0.1416,0.1532,12246845,10004782
24,2022-12-28,0.1469,0.1618,0.142,0.157,25288356,10004782
25,2022-12-29,0.1485,0.1485,0.1249,0.1413,26186893,10004782
26,2022-12-30,0.148,0.1623,0.148,0.156,10798612,10004782
27,2023-01-03,0.1501,0.1599,0.122,0.1533,29508156,10004782
28,2023-01-04,0.1547,0.1642,0.1458,0.1578,10317677,10004782
29,2023-01-05,0.1677,0.2074,0.1677,0.2015,8126708,10004782
30,2023-01-06,0.2095,0.222,0.2032,0.2194,3890097,10004782
31,2023-01-09,0.2269,0.2469,0.226,0.242,3270743,10004782
32,2023-01-10,0.2355,0.2438,0.232,0.2356,4562412,10004782
33,2023-01-11,0.2379,0.2573,0.235,0.235,2640144,10004782
34,2023-01-12,0.2454,0.2465,0.2315,0.2391,806309,10004782
35,2023-01-13,0.2494,0.2873,0.2494,0.2873,2795089,10004782
36,2023-01-16,0.297,0.3722,0.2935,0.3353,3780256,10004782
37,2023-01-17,0.3274,0.3397,0.3166,0.3302,953263,10004782
38,2023-01-18,0.3338,0.3378,0.3061,0.3081,4333849,10004782
39,2023-01-19,0.2975,0.3163,0.2823,0.3139,2365162,10004782
40,2023-01-20,0.3287,0.3379,0.3201,0.328,816070,10004782
41,2023-01-30,0.3844,0.3844,0.3277,0.3277,764728,10004782
