,日期,开盘,最高,最低,收盘,成交量,code
0,2023-07-03,0.149,0.1761,0.149,0.1657,944,90002323
1,2023-07-04,0.1613,0.1744,0.1613,0.1727,457,90002323
2,2023-07-05,0.1587,0.1588,0.1451,0.1467,69,90002323
3,2023-07-06,0.1439,0.1508,0.1326,0.1326,213,90002323
4,2023-07-07,0.1309,0.1309,0.1145,0.1211,743,90002323
5,2023-07-10,0.1262,0.1432,0.1235,0.1295,1794,90002323
6,2023-07-11,0.136,0.1466,0.1316,0.1454,711,90002323
7,2023-07-12,0.1364,0.1474,0.1295,0.1295,385,90002323
8,2023-07-13,0.1341,0.166,0.1341,0.166,1097,90002323
9,2023-07-14,0.166,0.1668,0.165,0.1668,35,90002323
10,2023-07-17,0.136,0.1428,0.136,0.1428,18,90002323
11,2023-07-18,0.1437,0.1437,0.1313,0.1369,1977,90002323
12,2023-07-19,0.1319,0.1365,0.115,0.127,4279,90002323
13,2023-07-20,0.1287,0.1467,0.1067,0.1082,1058,90002323
14,2023-07-21,0.1128,0.1248,0.1026,0.1078,11870,90002323
15,2023-07-24,0.1018,0.1035,0.084,0.0865,18271,90002323
16,2023-07-25,0.1051,0.1633,0.1051,0.1573,64205,90002323
17,2023-07-26,0.154,0.1572,0.1456,0.1522,15655,90002323
18,2023-07-27,0.1531,0.1665,0.1336,0.141,63779,90002323
19,2023-07-28,0.1327,0.2049,0.1326,0.1979,69985,90002323
20,2023-07-31,0.2096,0.2578,0.2096,0.2221,2488,90002323
21,2023-08-01,0.2291,0.2291,0.1906,0.2013,1602,90002323
22,2023-08-02,0.207,0.212,0.181,0.188,1320,90002323
23,2023-08-03,0.1847,0.209,0.184,0.209,4294,90002323
24,2023-08-04,0.2245,0.2529,0.218,0.2309,627,90002323
25,2023-08-07,0.2179,0.2179,0.19,0.197,597,90002323
26,2023-08-08,0.19,0.203,0.184,0.186,783,90002323
27,2023-08-09,0.184,0.191,0.178,0.178,398,90002323
28,2023-08-10,0.185,0.188,0.163,0.185,1478,90002323
29,2023-08-11,0.1837,0.1837,0.1175,0.1175,134743,90002323
30,2023-08-14,0.1059,0.1073,0.0625,0.0892,2645849,90002323
31,2023-08-15,0.092,0.092,0.0545,0.072,13260402,90002323
32,2023-08-16,0.0642,0.075,0.0522,0.0528,5757175,90002323
33,2023-08-17,0.0482,0.0669,0.0351,0.061,7745610,90002323
34,2023-08-18,0.0584,0.0635,0.0312,0.0312,3927923,90002323
35,2023-08-21,0.0311,0.0311,0.0099,0.0105,13249879,90002323
36,2023-08-22,0.0109,0.0153,0.0014,0.0067,9988616,90002323
37,2023-08-23,0.005,0.0055,0.0001,0.0001,768766,90002323
