,日期,开盘,最高,最低,收盘,成交量,code
0,2023-11-23,0.046,0.046,0.0306,0.0308,75084,90002957
1,2023-11-24,0.031,0.0447,0.031,0.0411,29623,90002957
2,2023-11-27,0.0406,0.051,0.0406,0.045,23670,90002957
3,2023-11-28,0.0412,0.0547,0.0371,0.0389,14350,90002957
4,2023-11-29,0.0386,0.0475,0.0386,0.0439,3107,90002957
5,2023-11-30,0.044,0.056,0.043,0.0475,44005,90002957
6,2023-12-01,0.0496,0.0557,0.039,0.0423,38490,90002957
7,2023-12-04,0.0401,0.0442,0.0362,0.0442,7777,90002957
8,2023-12-05,0.0463,0.0784,0.0463,0.0784,177737,90002957
9,2023-12-06,0.0827,0.0827,0.0525,0.0622,238985,90002957
10,2023-12-07,0.0626,0.0812,0.0532,0.0575,1146766,90002957
11,2023-12-08,0.0571,0.0575,0.0428,0.0491,417970,90002957
12,2023-12-11,0.0524,0.0687,0.0318,0.0353,1115275,90002957
13,2023-12-12,0.0363,0.0363,0.0298,0.03,115237,90002957
14,2023-12-13,0.031,0.0441,0.0308,0.0422,315827,90002957
15,2023-12-14,0.037,0.0505,0.0301,0.0492,233867,90002957
16,2023-12-15,0.0466,0.0644,0.0379,0.0584,1758247,90002957
17,2023-12-18,0.0648,0.0748,0.0552,0.066,6032963,90002957
18,2023-12-19,0.0676,0.0877,0.0584,0.0688,5545757,90002957
19,2023-12-20,0.0699,0.1007,0.0659,0.0946,4334349,90002957
20,2023-12-21,0.0997,0.1351,0.0755,0.0857,5879835,90002957
21,2023-12-22,0.0854,0.1074,0.0679,0.0888,5519533,90002957
22,2023-12-25,0.0888,0.0967,0.0718,0.0835,6937562,90002957
23,2023-12-26,0.0829,0.1272,0.0829,0.1104,14458978,90002957
24,2023-12-27,0.109,0.1325,0.0883,0.104,52002049,90002957
25,2023-12-28,0.1016,0.1121,0.0481,0.0505,50456591,90002957
26,2023-12-28,0.1016,0.1121,0.0481,0.0505,50456591,90002957
27,2023-12-29,0.0495,0.0521,0.0295,0.0321,31960268,90002957
28,2024-01-02,0.0315,0.0372,0.03,0.0367,20098282,90002957
29,2024-01-03,0.0376,0.0485,0.0322,0.0398,50692431,90002957
30,2024-01-04,0.041,0.0694,0.0407,0.0552,47744081,90002957
31,2024-01-05,0.0573,0.1032,0.049,0.0863,75761831,90002957
32,2024-01-08,0.089,0.202,0.089,0.194,67498419,90002957
33,2024-01-09,0.1901,0.2,0.1342,0.1767,36862464,90002957
34,2024-01-10,0.1847,0.2354,0.135,0.1862,37335740,90002957
35,2024-01-11,0.1867,0.1909,0.102,0.1295,34877999,90002957
36,2024-01-12,0.1362,0.1399,0.097,0.1373,44956186,90002957
37,2024-01-15,0.1521,0.1674,0.1004,0.1436,38462851,90002957
38,2024-01-16,0.1533,0.2023,0.1212,0.1364,55495958,90002957
39,2024-01-17,0.1494,0.2929,0.1471,0.2929,23033285,90002957
40,2024-01-17,0.1494,0.2929,0.1471,0.2929,23033285,90002957
41,2024-01-18,0.2929,0.4599,0.247,0.2648,4812120,90002957
42,2024-01-18,0.2929,0.4599,0.247,0.2648,4812120,90002957
43,2024-01-19,0.2779,0.3043,0.235,0.2956,3955681,90002957
44,2024-01-19,0.2779,0.3043,0.235,0.2956,3955681,90002957
45,2024-01-22,0.3003,0.6771,0.2956,0.611,2003635,90002957
46,2024-01-22,0.3003,0.6771,0.2956,0.611,2003635,90002957
47,2024-01-23,0.6107,0.6398,0.4121,0.4613,6918613,90002957
48,2024-01-23,0.6107,0.6398,0.4121,0.4613,6918613,90002957
49,2024-01-24,0.4613,0.5675,0.3728,0.3728,2925331,90002957
50,2024-01-24,0.4613,0.5675,0.3728,0.3728,2925331,90002957
