,日期,开盘,最高,最低,收盘,成交量,code
0,2023-08-24,1.0226,1.0847,1.014,1.0542,3136,90002613
1,2023-08-25,1.0143,1.0189,1.0143,1.0171,310,90002613
2,2023-08-28,1.2615,1.2615,1.0419,1.0468,1627,90002613
3,2023-08-29,1.0764,1.1566,1.0764,1.1527,2285,90002613
4,2023-08-30,1.1824,1.1824,1.1526,1.1577,135,90002613
5,2023-08-31,1.1508,1.1508,1.1147,1.1147,101,90002613
6,2023-09-01,1.1111,1.1129,1.1002,1.1129,241,90002613
7,2023-09-04,1.1685,1.1858,1.1685,1.1858,37,90002613
8,2023-09-05,1.167,1.167,1.1319,1.1416,120,90002613
9,2023-09-06,1.1572,1.1572,1.0979,1.1372,13,90002613
10,2023-09-07,1.131,1.131,1.0452,1.0562,78,90002613
11,2023-09-08,1.0746,1.0746,1.0332,1.0433,507,90002613
12,2023-09-11,1.0783,1.131,1.0359,1.0916,7875,90002613
13,2023-09-12,1.1348,1.1348,1.1026,1.1101,18,90002613
14,2023-09-13,1.1287,1.1287,1.0246,1.0417,81,90002613
15,2023-09-14,1.0703,1.0703,1.0328,1.0493,45,90002613
16,2023-09-15,1.0805,1.0805,1.0329,1.0522,83,90002613
17,2023-09-18,1.0659,1.0709,1.0135,1.0709,47,90002613
18,2023-09-19,1.0973,1.0973,1.0531,1.0531,13,90002613
19,2023-09-20,1.0467,1.0467,1.0284,1.0284,12,90002613
20,2023-09-21,1.0241,1.0241,1.0195,1.0195,11,90002613
21,2023-09-22,0.993,1.0682,0.993,1.0682,983,90002613
22,2023-09-25,1.0166,1.0296,1.0166,1.0296,4,90002613
23,2023-09-26,1.0347,1.0347,1.0251,1.0251,12,90002613
24,2023-09-27,1.0556,1.0556,1.0514,1.0514,27,90002613
25,2023-09-28,1.0535,1.0535,1.0535,1.0535,1,90002613
26,2023-10-06,1.0861,1.0861,1.0861,1.0861,3,90002613
27,2023-10-09,1.0434,1.0434,1.0017,1.0035,29,90002613
28,2023-10-10,0.9849,0.9893,0.9849,0.9871,55,90002613
29,2023-10-11,1.006,1.006,0.9838,0.9838,39,90002613
30,2023-10-12,1.007,1.0151,1.007,1.0151,41,90002613
31,2023-10-13,0.9754,0.9916,0.974,0.9916,105,90002613
32,2023-10-16,1.0191,1.0191,0.9246,0.9366,35,90002613
33,2023-10-17,0.9754,0.9754,0.9215,0.9496,13,90002613
34,2023-10-18,0.9501,0.9501,0.8925,0.8945,54,90002613
35,2023-10-19,0.8787,0.8813,0.822,0.8229,147,90002613
36,2023-10-20,0.827,0.827,0.8236,0.8236,12,90002613
37,2023-10-23,0.7931,0.7931,0.6414,0.6414,228,90002613
38,2023-10-24,0.6954,0.6975,0.6538,0.6796,1020,90002613
39,2023-10-25,0.7236,0.7236,0.6978,0.6978,7,90002613
40,2023-10-26,0.7212,0.7212,0.7212,0.7212,7,90002613
41,2023-10-27,0.7438,0.8351,0.7276,0.8332,56,90002613
42,2023-10-30,0.8338,0.8622,0.8261,0.8562,157,90002613
43,2023-10-31,0.8899,0.8899,0.821,0.8357,61,90002613
44,2023-11-01,0.874,0.874,0.8506,0.8506,6,90002613
45,2023-11-02,0.8609,0.8609,0.7841,0.7867,113,90002613
46,2023-11-03,0.8142,0.861,0.7989,0.8538,650,90002613
47,2023-11-06,0.8787,0.92,0.8777,0.92,179,90002613
48,2023-11-07,0.9414,0.9451,0.902,0.9427,60,90002613
49,2023-11-09,0.9542,0.9542,0.9348,0.9348,13,90002613
50,2023-11-10,0.9248,0.9248,0.8794,0.8803,12,90002613
51,2023-11-13,0.9414,0.9414,0.8687,0.906,80,90002613
52,2023-11-14,0.9393,0.9393,0.9098,0.9185,74,90002613
53,2023-11-15,0.9848,0.9848,0.9329,0.9474,45,90002613
54,2023-11-16,0.9885,0.9885,0.8911,0.8986,70,90002613
55,2023-11-17,0.9308,0.9308,0.882,0.9061,125,90002613
56,2023-11-20,0.951,0.951,0.89,0.9339,65,90002613
57,2023-11-21,0.9444,0.9542,0.9444,0.9496,18,90002613
58,2023-11-22,0.9579,0.9579,0.8708,0.8708,7,90002613
59,2023-11-23,0.8956,0.9095,0.838,0.9095,18,90002613
60,2023-11-24,0.9463,0.9463,0.8446,0.8679,209,90002613
61,2023-11-27,0.8918,0.8918,0.8243,0.8553,137,90002613
62,2023-11-28,0.9128,0.9128,0.805,0.8658,115,90002613
63,2023-11-29,0.9048,0.9048,0.825,0.8435,155,90002613
64,2023-11-30,0.8441,0.8441,0.815,0.815,28,90002613
65,2023-12-01,0.8251,0.8251,0.7788,0.8062,65,90002613
66,2023-12-04,0.8436,0.8436,0.811,0.811,13,90002613
67,2023-12-05,0.8214,0.8214,0.7241,0.7241,167,90002613
68,2023-12-06,0.7148,0.7296,0.7053,0.7296,89,90002613
69,2023-12-07,0.7554,0.7554,0.7118,0.7471,206,90002613
70,2023-12-08,0.7652,0.7717,0.7549,0.7717,28,90002613
71,2023-12-11,0.782,0.8393,0.7189,0.8393,1711,90002613
72,2023-12-12,0.8726,0.8726,0.8246,0.8474,155,90002613
73,2023-12-13,0.8764,0.8764,0.786,0.7875,183,90002613
74,2023-12-14,0.8547,0.8547,0.789,0.789,1283,90002613
75,2023-12-15,0.8003,0.8003,0.7296,0.7357,45,90002613
76,2023-12-18,0.7246,0.7246,0.706,0.706,24,90002613
77,2023-12-19,0.7165,0.7165,0.6639,0.6997,116,90002613
78,2023-12-20,0.7187,0.7187,0.6392,0.6412,159,90002613
79,2023-12-21,0.6453,0.6578,0.618,0.6578,29,90002613
80,2023-12-22,0.6735,0.6735,0.673,0.6731,180,90002613
81,2023-12-25,0.6445,0.6445,0.6445,0.6445,50,90002613
82,2023-12-26,0.5917,0.5917,0.5917,0.5917,50,90002613
83,2023-12-27,0.5996,0.6021,0.5996,0.6021,64,90002613
84,2023-12-28,0.5883,0.6954,0.5883,0.6911,585,90002613
85,2023-12-28,0.5883,0.6954,0.5883,0.6911,585,90002613
86,2023-12-29,0.7334,0.7334,0.7334,0.7334,60,90002613
87,2024-01-02,0.7158,0.7158,0.7158,0.7158,1,90002613
88,2024-01-03,0.7126,0.7126,0.7022,0.7022,12,90002613
89,2024-01-04,0.7074,0.7074,0.6342,0.6582,23,90002613
90,2024-01-05,0.6555,0.6555,0.5995,0.5995,184,90002613
91,2024-01-08,0.5992,0.5992,0.4597,0.4597,712,90002613
92,2024-01-09,0.4866,0.5055,0.459,0.4626,1229,90002613
93,2024-01-10,0.4717,0.502,0.4156,0.4597,488,90002613
94,2024-01-11,0.4609,0.5396,0.4609,0.5221,288,90002613
95,2024-01-12,0.5304,0.5494,0.5019,0.5026,2839,90002613
96,2024-01-15,0.4896,0.5223,0.472,0.4855,4238,90002613
97,2024-01-16,0.4999,0.4999,0.4529,0.4793,52,90002613
98,2024-01-17,0.4857,0.4857,0.3342,0.3342,58,90002613
99,2024-01-17,0.4857,0.4857,0.3342,0.3342,58,90002613
100,2024-01-18,0.3432,0.3456,0.2635,0.34,9985,90002613
101,2024-01-18,0.3432,0.3456,0.2635,0.34,9985,90002613
102,2024-01-19,0.3418,0.355,0.317,0.3234,12282,90002613
103,2024-01-19,0.3418,0.355,0.317,0.3234,12282,90002613
104,2024-01-22,0.3235,0.3235,0.1572,0.1572,35431,90002613
105,2024-01-22,0.3235,0.3235,0.1572,0.1572,35431,90002613
106,2024-01-23,0.1575,0.25,0.1575,0.2349,103512,90002613
107,2024-01-23,0.1575,0.25,0.1575,0.2349,103512,90002613
108,2024-01-24,0.2436,0.2856,0.1887,0.2856,133098,90002613
109,2024-01-24,0.2436,0.2856,0.1887,0.2856,133098,90002613
110,2024-01-25,0.2826,0.3949,0.2679,0.3949,53184,90002613
111,2024-01-25,0.2826,0.3949,0.2679,0.3949,53184,90002613
112,2024-01-26,0.3896,0.3905,0.3462,0.3511,2424,90002613
113,2024-01-26,0.3896,0.3905,0.3462,0.3511,2424,90002613
114,2024-01-29,0.3525,0.3627,0.2754,0.2754,49494,90002613
115,2024-01-29,0.3525,0.3627,0.2754,0.2754,49494,90002613
116,2024-01-30,0.2655,0.2869,0.2022,0.2059,24485,90002613
117,2024-01-30,0.2655,0.2869,0.2022,0.2059,24485,90002613
118,2024-01-31,0.2021,0.2199,0.1681,0.1685,103660,90002613
119,2024-01-31,0.2021,0.2199,0.1681,0.1685,103660,90002613
120,2024-02-01,0.1594,0.2054,0.1537,0.1645,255277,90002613
121,2024-02-01,0.1594,0.2054,0.1537,0.1645,255277,90002613
122,2024-02-02,0.1562,0.1844,0.0872,0.1115,784369,90002613
123,2024-02-02,0.1562,0.1844,0.0872,0.1115,784369,90002613
124,2024-02-05,0.1078,0.1311,0.0857,0.1022,691464,90002613
125,2024-02-05,0.1078,0.1311,0.0857,0.1022,691464,90002613
126,2024-02-06,0.0956,0.2903,0.0956,0.2851,2375036,90002613
127,2024-02-06,0.0956,0.2903,0.0956,0.2851,2375036,90002613
128,2024-02-07,0.2992,0.493,0.2983,0.493,728912,90002613
129,2024-02-07,0.2992,0.493,0.2983,0.493,728912,90002613
130,2024-02-08,0.5461,0.7709,0.4838,0.5041,13172,90002613
131,2024-02-08,0.5461,0.7709,0.4838,0.5041,13172,90002613
132,2024-02-19,0.5073,0.543,0.4156,0.4779,67944,90002613
133,2024-02-19,0.5073,0.543,0.4156,0.4779,67944,90002613
134,2024-02-20,0.4563,0.4657,0.432,0.4558,36129,90002613
135,2024-02-20,0.4563,0.4657,0.432,0.4558,36129,90002613
136,2024-02-21,0.4413,0.562,0.4315,0.4573,17355,90002613
137,2024-02-21,0.4413,0.562,0.4315,0.4573,17355,90002613
138,2024-02-22,0.4962,0.4962,0.4501,0.4851,2211,90002613
139,2024-02-22,0.4962,0.4962,0.4501,0.4851,2211,90002613
140,2024-02-23,0.5047,0.5144,0.4384,0.5122,7120,90002613
141,2024-02-26,0.5059,0.5579,0.4886,0.5052,4844,90002613
142,2024-02-26,0.5059,0.5579,0.4886,0.5052,4844,90002613
143,2024-02-27,0.499,0.6236,0.4888,0.6236,3362,90002613
144,2024-02-28,0.6788,0.6963,0.5155,0.5155,17918,90002613
145,2024-02-29,0.5,0.683,0.5,0.683,17622,90002613
146,2024-03-01,0.6792,0.702,0.6475,0.6893,280,90002613
147,2024-03-04,0.6967,0.6967,0.6731,0.676,44,90002613
148,2024-03-05,0.6569,0.6728,0.642,0.642,453,90002613
149,2024-03-06,0.6341,0.6796,0.6341,0.6796,10,90002613
150,2024-03-07,0.6801,0.685,0.5892,0.5896,100,90002613
151,2024-03-08,0.6098,0.6716,0.5766,0.6515,1131,90002613
152,2024-03-11,0.6735,0.7556,0.663,0.7556,790,90002613
153,2024-03-12,0.7608,0.7702,0.7328,0.7328,172,90002613
154,2024-03-13,0.711,0.7174,0.711,0.7172,126,90002613
155,2024-03-14,0.7262,0.7262,0.66,0.66,126,90002613
156,2024-03-18,0.7832,0.8274,0.7832,0.8274,7,90002613
157,2024-03-19,0.823,0.8318,0.823,0.8318,11,90002613
158,2024-03-20,0.7753,0.8099,0.7753,0.7937,2078,90002613
159,2024-03-21,0.8137,0.8137,0.7633,0.7636,3133,90002613
160,2024-03-22,0.7406,0.7406,0.6602,0.6712,1843,90002613
161,2024-03-22,0.7406,0.7406,0.6602,0.6712,1843,90002613
162,2024-03-25,0.6595,0.6878,0.5828,0.5828,110,90002613
163,2024-03-26,0.6094,0.6094,0.552,0.5889,650,90002613
164,2024-03-27,0.5511,0.5513,0.473,0.4743,984,90002613
