,日期,开盘,最高,最低,收盘,成交量,code
0,2023-06-05,0.0002,0.0002,0.0001,0.0001,2625,10005558
1,2023-06-06,0.0002,0.0004,0.0001,0.0004,11939,10005558
2,2023-06-07,0.0009,0.0009,0.0004,0.0005,277499,10005558
3,2023-06-08,0.0005,0.0008,0.0005,0.0008,11959,10005558
4,2023-06-09,0.0004,0.0004,0.0003,0.0003,2121,10005558
5,2023-06-12,0.0002,0.0002,0.0002,0.0002,780,10005558
6,2023-06-13,0.0002,0.0002,0.0002,0.0002,500,10005558
7,2023-06-14,0.0001,0.0001,0.0001,0.0001,810,10005558
8,2023-06-15,0.0001,0.0001,0.0001,0.0001,386,10005558
9,2023-06-19,0.0001,0.0001,0.0001,0.0001,350,10005558
10,2023-06-20,0.0001,0.0001,0.0001,0.0001,300,10005558
11,2023-06-21,0.0001,0.0001,0.0001,0.0001,102,10005558
12,2023-06-26,0.0001,0.0001,0.0001,0.0001,530,10005558
13,2023-06-27,0.0001,0.0001,0.0001,0.0001,105,10005558
14,2023-06-28,0.0001,0.0001,0.0001,0.0001,55,10005558
