,日期,开盘,最高,最低,收盘,成交量,code
0,2023-01-20,0.2165,0.2231,0.2109,0.2155,1443,90001798
1,2023-01-30,0.1796,0.2694,0.1621,0.191,2291,90001798
2,2023-01-31,0.1852,0.2068,0.1851,0.2068,3227,90001798
3,2023-02-01,0.1946,0.2134,0.1864,0.1872,2703,90001798
4,2023-02-02,0.1901,0.196,0.173,0.1945,4281,90001798
5,2023-02-03,0.195,0.232,0.1948,0.2101,5499,90001798
6,2023-02-06,0.2201,0.2512,0.2201,0.242,4192,90001798
7,2023-02-07,0.2382,0.2501,0.2382,0.2501,85,90001798
8,2023-02-08,0.2341,0.2547,0.2341,0.2547,9,90001798
9,2023-02-09,0.2543,0.2543,0.2156,0.2171,960,90001798
10,2023-02-10,0.2208,0.2486,0.2158,0.2347,16148,90001798
11,2023-02-13,0.2334,0.2334,0.213,0.2151,6095,90001798
12,2023-02-14,0.2154,0.2252,0.2112,0.2192,238,90001798
13,2023-02-15,0.2135,0.2363,0.2135,0.2363,341,90001798
14,2023-02-16,0.2399,0.2812,0.2144,0.2812,1273,90001798
15,2023-02-17,0.273,0.3219,0.2724,0.3207,1640,90001798
16,2023-02-20,0.3268,0.3419,0.2936,0.2936,452,90001798
17,2023-02-21,0.3034,0.3125,0.2955,0.3113,370,90001798
18,2023-02-22,0.3158,0.3255,0.3061,0.3198,215,90001798
19,2023-02-23,0.3094,0.3218,0.3094,0.3218,42,90001798
20,2023-02-24,0.3159,0.3375,0.3159,0.3375,116,90001798
21,2023-02-27,0.3601,0.3601,0.3579,0.3579,7,90001798
22,2023-03-01,0.3373,0.3373,0.32,0.327,170,90001798
23,2023-03-02,0.3295,0.3482,0.3295,0.3482,118,90001798
24,2023-03-03,0.3372,0.3612,0.3372,0.3429,31,90001798
25,2023-03-06,0.3501,0.3753,0.3327,0.3388,29,90001798
26,2023-03-07,0.3417,0.3705,0.3417,0.3705,39,90001798
27,2023-03-08,0.38,0.3951,0.38,0.3951,9,90001798
28,2023-03-10,0.3952,0.4011,0.3802,0.3953,216,90001798
29,2023-03-13,0.414,0.4167,0.4135,0.4158,2050,90001798
30,2023-03-14,0.4545,0.4545,0.4545,0.4545,10,90001798
31,2023-03-15,0.4237,0.4237,0.3972,0.423,88,90001798
32,2023-03-16,0.443,0.4625,0.443,0.4625,24,90001798
33,2023-03-17,0.4706,0.4706,0.4706,0.4706,5,90001798
34,2023-03-21,0.4516,0.4563,0.4398,0.4398,355,90001798
35,2023-03-22,0.4158,0.438,0.4153,0.4313,1430,90001798
