date,amount,price,sid,symbol,value
2015-08-31 15:00:00+00:00,-1,388.5,1,right,388.5
2015-09-07 09:10:00+00:00,-1,1933.0,0,leg,1933.0
2015-09-07 09:10:00+00:00,1,391.0,1,right,-391.0
2015-09-07 15:00:00+00:00,1,1921.0,0,leg,-1921.0
2015-09-07 15:00:00+00:00,-1,383.5,1,right,383.5
2015-09-23 00:05:00+00:00,1,1887.0,0,leg,-1887.0
2015-09-23 09:05:00+00:00,-1,373.5,1,right,373.5
2015-09-23 15:00:00+00:00,-1,1899.0,0,leg,1899.0
2015-09-23 15:00:00+00:00,1,377.5,1,right,-377.5
2015-10-28 10:35:00+00:00,-1,1792.0,0,leg,1792.0
2015-10-28 10:35:00+00:00,1,362.5,1,right,-362.5
2015-10-28 15:00:00+00:00,1,1790.0,0,leg,-1790.0
2015-10-28 15:00:00+00:00,-1,357.5,1,right,357.5
2015-10-30 01:00:00+00:00,-1,1788.0,0,leg,1788.0
2015-10-30 09:05:00+00:00,1,363.0,1,right,-363.0
2015-10-30 15:00:00+00:00,1,1783.0,0,leg,-1783.0
2015-10-30 15:00:00+00:00,-1,362.5,1,right,362.5
2015-11-06 09:10:00+00:00,1,1783.0,0,leg,-1783.0
2015-11-06 09:10:00+00:00,-1,345.0,1,right,345.0
2015-11-06 15:00:00+00:00,-1,1793.0,0,leg,1793.0
2015-11-06 15:00:00+00:00,1,347.0,1,right,-347.0
2015-12-15 00:30:00+00:00,1,1676.0,0,leg,-1676.0
2015-12-15 09:05:00+00:00,-1,292.5,1,right,292.5
2015-12-15 11:15:00+00:00,-1,1666.0,0,leg,1666.0
2015-12-15 11:15:00+00:00,1,293.5,1,right,-293.5
2015-12-23 00:55:00+00:00,-1,1717.0,0,leg,1717.0
2015-12-23 09:05:00+00:00,1,305.0,1,right,-305.0
2015-12-23 15:00:00+00:00,1,1719.0,0,leg,-1719.0
2015-12-23 15:00:00+00:00,-1,303.5,1,right,303.5
2015-12-28 14:30:00+00:00,1,1744.0,0,leg,-1744.0
2015-12-28 14:30:00+00:00,-1,310.0,1,right,310.0
2015-12-28 15:00:00+00:00,-1,1741.0,0,leg,1741.0
2015-12-28 15:00:00+00:00,1,309.0,1,right,-309.0
2015-12-30 00:05:00+00:00,-1,1800.0,0,leg,1800.0
2015-12-30 09:05:00+00:00,1,323.0,1,right,-323.0
2015-12-30 15:00:00+00:00,1,1778.0,0,leg,-1778.0
2015-12-30 15:00:00+00:00,-1,321.5,1,right,321.5
2016-01-09 00:25:00+00:00,-1,1749.0,0,leg,1749.0
2016-01-11 09:05:00+00:00,1,309.0,1,right,-309.0
2016-01-11 10:00:00+00:00,1,1765.0,0,leg,-1765.0
2016-01-11 10:00:00+00:00,-1,309.5,1,right,309.5
2016-01-15 00:05:00+00:00,1,1774.0,0,leg,-1774.0
2016-01-15 09:05:00+00:00,-1,309.5,1,right,309.5
2016-01-15 15:00:00+00:00,-1,1774.0,0,leg,1774.0
2016-01-15 15:00:00+00:00,1,305.0,1,right,-305.0
2016-01-28 13:50:00+00:00,-1,1835.0,0,leg,1835.0
2016-01-28 13:50:00+00:00,1,323.0,1,right,-323.0
2016-01-28 15:00:00+00:00,1,1815.0,0,leg,-1815.0
2016-01-28 15:00:00+00:00,-1,318.0,1,right,318.0
2016-02-16 00:05:00+00:00,1,1875.0,0,leg,-1875.0
2016-02-16 09:05:00+00:00,-1,340.0,1,right,340.0
2016-02-16 15:00:00+00:00,-1,1865.0,0,leg,1865.0
2016-02-16 15:00:00+00:00,1,338.5,1,right,-338.5
2016-02-23 00:05:00+00:00,-1,1949.0,0,leg,1949.0
2016-02-23 09:05:00+00:00,1,375.0,1,right,-375.0
2016-02-23 15:00:00+00:00,1,1927.0,0,leg,-1927.0
2016-02-23 15:00:00+00:00,-1,369.0,1,right,369.0
2016-03-09 00:05:00+00:00,-1,2056.0,0,leg,2056.0
2016-03-09 09:05:00+00:00,1,418.0,1,right,-418.0
2016-03-09 15:00:00+00:00,1,2088.0,0,leg,-2088.0
2016-03-09 15:00:00+00:00,-1,424.0,1,right,424.0
2016-03-24 00:05:00+00:00,-1,2138.0,0,leg,2138.0
2016-03-24 09:05:00+00:00,1,391.5,1,right,-391.5
2016-03-24 15:00:00+00:00,1,2112.0,0,leg,-2112.0
2016-03-24 15:00:00+00:00,-1,390.0,1,right,390.0
2016-04-05 09:10:00+00:00,1,2189.0,0,leg,-2189.0
2016-04-05 09:10:00+00:00,-1,383.0,1,right,383.0
2016-04-05 15:00:00+00:00,-1,2187.0,0,leg,2187.0
2016-04-05 15:00:00+00:00,1,380.0,1,right,-380.0
2016-04-09 00:05:00+00:00,1,2245.0,0,leg,-2245.0
2016-04-11 09:05:00+00:00,-1,388.0,1,right,388.0
2016-04-11 15:00:00+00:00,-1,2294.0,0,leg,2294.0
2016-04-11 15:00:00+00:00,1,388.5,1,right,-388.5
2016-05-03 14:25:00+00:00,-1,2447.0,0,leg,2447.0
2016-05-03 14:25:00+00:00,1,437.5,1,right,-437.5
2016-05-03 15:00:00+00:00,1,2465.0,0,leg,-2465.0
2016-05-03 15:00:00+00:00,-1,446.0,1,right,446.0
2016-05-18 10:40:00+00:00,-1,2124.0,0,leg,2124.0
2016-05-18 10:40:00+00:00,1,388.0,1,right,-388.0
2016-05-18 15:00:00+00:00,1,2054.0,0,leg,-2054.0
2016-05-18 15:00:00+00:00,-1,372.0,1,right,372.0
2016-05-23 09:10:00+00:00,-1,1973.0,0,leg,1973.0
2016-05-23 09:10:00+00:00,1,353.5,1,right,-353.5
2016-05-23 15:00:00+00:00,1,1949.0,0,leg,-1949.0
2016-05-23 15:00:00+00:00,-1,352.5,1,right,352.5
2016-06-08 14:05:00+00:00,1,2092.0,0,leg,-2092.0
2016-06-08 14:05:00+00:00,-1,366.5,1,right,366.5
2016-06-08 15:00:00+00:00,-1,2095.0,0,leg,2095.0
2016-06-08 15:00:00+00:00,1,366.5,1,right,-366.5
2016-06-29 14:00:00+00:00,-1,2241.0,0,leg,2241.0
2016-06-29 14:00:00+00:00,1,417.0,1,right,-417.0
2016-06-29 15:00:00+00:00,1,2242.0,0,leg,-2242.0
2016-06-29 15:00:00+00:00,-1,418.5,1,right,418.5
2016-06-30 13:40:00+00:00,1,2324.0,0,leg,-2324.0
2016-06-30 13:40:00+00:00,-1,426.5,1,right,426.5
2016-06-30 15:00:00+00:00,-1,2338.0,0,leg,2338.0
2016-06-30 15:00:00+00:00,1,428.5,1,right,-428.5
2016-07-01 09:10:00+00:00,1,2339.0,0,leg,-2339.0
2016-07-01 09:10:00+00:00,-1,422.0,1,right,422.0
2016-07-01 15:00:00+00:00,-1,2344.0,0,leg,2344.0
2016-07-01 15:00:00+00:00,1,421.0,1,right,-421.0
2016-07-18 09:10:00+00:00,-1,2431.0,0,leg,2431.0
2016-07-18 09:10:00+00:00,1,447.5,1,right,-447.5
